row_id,governance_source_path,artifact_id,feature_scope,gap_type,implementation_evidence_paths,recommended_action,authority_boundary
GAP-00305,governance/implementation/technical-audit/remediation/ES-TA-PRF-001-cross-barn-authorization-v1/CROSS_BARN_FINDING_REPRODUCTION_REPORT.md,ES_TA_PRF_001_CROSS_BARN_AUTHORIZATION_V1,identity_access_actor,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Login.jsx|frontend/src/pages/RoleHome.jsx|frontend/src/pages/RoleIntake.jsx|frontend/src/pages/admin/AdminLogin.jsx|frontend/src/lib/permissions.js|frontend/src/lib/roleNavigation.js|frontend/src/lib/roleLanding.js|backend/routes/account_context.py|backend/routes/auth.py|frontend/src/context/AuthContext.jsx|backend/auth_security.py|backend/core/account_context.py|backend/core/account_memberships.py|backend/core/provider_access.py|backend/core/login_attempts.py|backend/core/permissions.py|backend/scripts/build_rf2_identity_access_migration_proof.py|backend/scripts/seed_bn12_uat_accounts.py|backend/core/rf5_web_enrollment_account_health.py|backend/scripts/build_rf5_web_enrollment_account_health.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-00306,governance/implementation/technical-audit/remediation/ES-TA-PRF-001-cross-barn-authorization-v1/ES_TA_PRF_001_CHANGED_FILE_REGISTER.csv,ES_TA_PRF_001_CROSS_BARN_AUTHORIZATION_V1,identity_access_actor,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Login.jsx|frontend/src/pages/RoleHome.jsx|frontend/src/pages/RoleIntake.jsx|frontend/src/pages/admin/AdminLogin.jsx|frontend/src/lib/permissions.js|frontend/src/lib/roleNavigation.js|frontend/src/lib/roleLanding.js|backend/routes/account_context.py|backend/routes/auth.py|frontend/src/context/AuthContext.jsx|backend/auth_security.py|backend/core/account_context.py|backend/core/account_memberships.py|backend/core/provider_access.py|backend/core/login_attempts.py|backend/core/permissions.py|backend/scripts/build_rf2_identity_access_migration_proof.py|backend/scripts/seed_bn12_uat_accounts.py|backend/core/rf5_web_enrollment_account_health.py|backend/scripts/build_rf5_web_enrollment_account_health.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-00307,governance/implementation/technical-audit/remediation/ES-TA-PRF-001-cross-barn-authorization-v1/ES_TA_PRF_001_REMEDIATION_SUMMARY.md,ES_TA_PRF_001_CROSS_BARN_AUTHORIZATION_V1,identity_access_actor,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Login.jsx|frontend/src/pages/RoleHome.jsx|frontend/src/pages/RoleIntake.jsx|frontend/src/pages/admin/AdminLogin.jsx|frontend/src/lib/permissions.js|frontend/src/lib/roleNavigation.js|frontend/src/lib/roleLanding.js|backend/routes/account_context.py|backend/routes/auth.py|frontend/src/context/AuthContext.jsx|backend/auth_security.py|backend/core/account_context.py|backend/core/account_memberships.py|backend/core/provider_access.py|backend/core/login_attempts.py|backend/core/permissions.py|backend/scripts/build_rf2_identity_access_migration_proof.py|backend/scripts/seed_bn12_uat_accounts.py|backend/core/rf5_web_enrollment_account_health.py|backend/scripts/build_rf5_web_enrollment_account_health.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-00308,governance/implementation/technical-audit/remediation/ES-TA-PRF-001-cross-barn-authorization-v1/ES_TA_PRF_001_RISK_AND_ROLLBACK_RECORD.md,ES_TA_PRF_001_CROSS_BARN_AUTHORIZATION_V1,identity_access_actor,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Login.jsx|frontend/src/pages/RoleHome.jsx|frontend/src/pages/RoleIntake.jsx|frontend/src/pages/admin/AdminLogin.jsx|frontend/src/lib/permissions.js|frontend/src/lib/roleNavigation.js|frontend/src/lib/roleLanding.js|backend/routes/account_context.py|backend/routes/auth.py|frontend/src/context/AuthContext.jsx|backend/auth_security.py|backend/core/account_context.py|backend/core/account_memberships.py|backend/core/provider_access.py|backend/core/login_attempts.py|backend/core/permissions.py|backend/scripts/build_rf2_identity_access_migration_proof.py|backend/scripts/seed_bn12_uat_accounts.py|backend/core/rf5_web_enrollment_account_health.py|backend/scripts/build_rf5_web_enrollment_account_health.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-00309,governance/implementation/technical-audit/remediation/ES-TA-PRF-001-cross-barn-authorization-v1/ES_TA_PRF_001_SHA256SUMS.txt,ES_TA_PRF_001_CROSS_BARN_AUTHORIZATION_V1,identity_access_actor,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Login.jsx|frontend/src/pages/RoleHome.jsx|frontend/src/pages/RoleIntake.jsx|frontend/src/pages/admin/AdminLogin.jsx|frontend/src/lib/permissions.js|frontend/src/lib/roleNavigation.js|frontend/src/lib/roleLanding.js|backend/routes/account_context.py|backend/routes/auth.py|frontend/src/context/AuthContext.jsx|backend/auth_security.py|backend/core/account_context.py|backend/core/account_memberships.py|backend/core/provider_access.py|backend/core/login_attempts.py|backend/core/permissions.py|backend/scripts/build_rf2_identity_access_migration_proof.py|backend/scripts/seed_bn12_uat_accounts.py|backend/core/rf5_web_enrollment_account_health.py|backend/scripts/build_rf5_web_enrollment_account_health.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-00310,governance/implementation/technical-audit/remediation/ES-TA-PRF-001-cross-barn-authorization-v1/ES_TA_PRF_001_VALIDATION_REPORT.md,ES_TA_PRF_001_CROSS_BARN_AUTHORIZATION_V1,identity_access_actor,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Login.jsx|frontend/src/pages/RoleHome.jsx|frontend/src/pages/RoleIntake.jsx|frontend/src/pages/admin/AdminLogin.jsx|frontend/src/lib/permissions.js|frontend/src/lib/roleNavigation.js|frontend/src/lib/roleLanding.js|backend/routes/account_context.py|backend/routes/auth.py|frontend/src/context/AuthContext.jsx|backend/auth_security.py|backend/core/account_context.py|backend/core/account_memberships.py|backend/core/provider_access.py|backend/core/login_attempts.py|backend/core/permissions.py|backend/scripts/build_rf2_identity_access_migration_proof.py|backend/scripts/seed_bn12_uat_accounts.py|backend/core/rf5_web_enrollment_account_health.py|backend/scripts/build_rf5_web_enrollment_account_health.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-00311,governance/pia/items_01_06_10_remediation/reports/PR4_AUTHORITY_STATUS_AND_RECEIPT_CORRECTION_REPORT.md,PR4_AUTHORITY_STATUS_AND_RECEIPT_CORRECTION_REPORT,identity_access_actor,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Login.jsx|frontend/src/pages/RoleHome.jsx|frontend/src/pages/RoleIntake.jsx|frontend/src/pages/admin/AdminLogin.jsx|frontend/src/lib/permissions.js|frontend/src/lib/roleNavigation.js|frontend/src/lib/roleLanding.js|backend/routes/account_context.py|backend/routes/auth.py|frontend/src/context/AuthContext.jsx|backend/auth_security.py|backend/core/account_context.py|backend/core/account_memberships.py|backend/core/provider_access.py|backend/core/login_attempts.py|backend/core/permissions.py|backend/scripts/build_rf2_identity_access_migration_proof.py|backend/scripts/seed_bn12_uat_accounts.py|backend/core/rf5_web_enrollment_account_health.py|backend/scripts/build_rf5_web_enrollment_account_health.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-00312,governance/pia/items_07_10_integration/prior_receipts_and_plans/PIA_MISSING_AUTHORITY_REMEDIATION_PLAN.md,PIA_MISSING_AUTHORITY_REMEDIATION_PLAN,identity_access_actor,UNASSESSED_BLOCKED_GOVERNANCE_SCOPE,frontend/src/pages/Login.jsx|frontend/src/pages/RoleHome.jsx|frontend/src/pages/RoleIntake.jsx|frontend/src/pages/admin/AdminLogin.jsx|frontend/src/lib/permissions.js|frontend/src/lib/roleNavigation.js|frontend/src/lib/roleLanding.js|backend/routes/account_context.py|backend/routes/auth.py|frontend/src/context/AuthContext.jsx|backend/auth_security.py|backend/core/account_context.py|backend/core/account_memberships.py|backend/core/provider_access.py|backend/core/login_attempts.py|backend/core/permissions.py|backend/scripts/build_rf2_identity_access_migration_proof.py|backend/scripts/seed_bn12_uat_accounts.py|backend/core/rf5_web_enrollment_account_health.py|backend/scripts/build_rf5_web_enrollment_account_health.py,Keep unassessed until triage blocker is resolved or scoped out,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-00313,governance/pia/items/01_identity_account_actor_onboarding/founder_disposition/ITEM_01_IDENTITY_FOUNDER_FINAL_DISPOSITION_EXECUTED.md,ITEM_01_IDENTITY_FOUNDER_FINAL_DISPOSITION_EXECUTED,identity_access_actor,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Login.jsx|frontend/src/pages/RoleHome.jsx|frontend/src/pages/RoleIntake.jsx|frontend/src/pages/admin/AdminLogin.jsx|frontend/src/lib/permissions.js|frontend/src/lib/roleNavigation.js|frontend/src/lib/roleLanding.js|backend/routes/account_context.py|backend/routes/auth.py|frontend/src/context/AuthContext.jsx|backend/auth_security.py|backend/core/account_context.py|backend/core/account_memberships.py|backend/core/provider_access.py|backend/core/login_attempts.py|backend/core/permissions.py|backend/scripts/build_rf2_identity_access_migration_proof.py|backend/scripts/seed_bn12_uat_accounts.py|backend/core/rf5_web_enrollment_account_health.py|backend/scripts/build_rf5_web_enrollment_account_health.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-00314,governance/pia/items/01_identity_account_actor_onboarding/package_bytes/EquineSync_Item_01_Identity_Founder_Final_Disposition_EXECUTED_2026-07-25.zip,EQUINESYNC_ITEM_01_IDENTITY_FOUNDER_FINAL_DISPOSITION_EXECUTED_2026_07_25,identity_access_actor,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Login.jsx|frontend/src/pages/RoleHome.jsx|frontend/src/pages/RoleIntake.jsx|frontend/src/pages/admin/AdminLogin.jsx|frontend/src/lib/permissions.js|frontend/src/lib/roleNavigation.js|frontend/src/lib/roleLanding.js|backend/routes/account_context.py|backend/routes/auth.py|frontend/src/context/AuthContext.jsx|backend/auth_security.py|backend/core/account_context.py|backend/core/account_memberships.py|backend/core/provider_access.py|backend/core/login_attempts.py|backend/core/permissions.py|backend/scripts/build_rf2_identity_access_migration_proof.py|backend/scripts/seed_bn12_uat_accounts.py|backend/core/rf5_web_enrollment_account_health.py|backend/scripts/build_rf5_web_enrollment_account_health.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-00315,governance/pia/items/01_identity_account_actor_onboarding/package_bytes/EquineSync_Item_01_Identity_Founder_Final_Disposition_EXECUTED_2026-07-25.zip.sha256,EQUINESYNC_ITEM_01_IDENTITY_FOUNDER_FINAL_DISPOSITION_EXECUTED_2026_07_25_ZIP,identity_access_actor,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Login.jsx|frontend/src/pages/RoleHome.jsx|frontend/src/pages/RoleIntake.jsx|frontend/src/pages/admin/AdminLogin.jsx|frontend/src/lib/permissions.js|frontend/src/lib/roleNavigation.js|frontend/src/lib/roleLanding.js|backend/routes/account_context.py|backend/routes/auth.py|frontend/src/context/AuthContext.jsx|backend/auth_security.py|backend/core/account_context.py|backend/core/account_memberships.py|backend/core/provider_access.py|backend/core/login_attempts.py|backend/core/permissions.py|backend/scripts/build_rf2_identity_access_migration_proof.py|backend/scripts/seed_bn12_uat_accounts.py|backend/core/rf5_web_enrollment_account_health.py|backend/scripts/build_rf5_web_enrollment_account_health.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-00316,governance/pia/items/01_identity_account_actor_onboarding/repository_integration/ITEM_01_IDENTITY_ACCESSION_CUSTODY_VALIDATION_RECORD.md,ITEM_01_IDENTITY_ACCESSION_CUSTODY_VALIDATION_RECORD,identity_access_actor,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Login.jsx|frontend/src/pages/RoleHome.jsx|frontend/src/pages/RoleIntake.jsx|frontend/src/pages/admin/AdminLogin.jsx|frontend/src/lib/permissions.js|frontend/src/lib/roleNavigation.js|frontend/src/lib/roleLanding.js|backend/routes/account_context.py|backend/routes/auth.py|frontend/src/context/AuthContext.jsx|backend/auth_security.py|backend/core/account_context.py|backend/core/account_memberships.py|backend/core/provider_access.py|backend/core/login_attempts.py|backend/core/permissions.py|backend/scripts/build_rf2_identity_access_migration_proof.py|backend/scripts/seed_bn12_uat_accounts.py|backend/core/rf5_web_enrollment_account_health.py|backend/scripts/build_rf5_web_enrollment_account_health.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
GAP-00317,governance/pia/items/01_identity_account_actor_onboarding/repository_integration/ITEM_01_IDENTITY_REPOSITORY_INTEGRATION_RECEIPT.md,ITEM_01_IDENTITY_REPOSITORY_INTEGRATION_RECEIPT,identity_access_actor,NO_GAP_STATIC_PATH_EVIDENCE_PRESENT,frontend/src/pages/Login.jsx|frontend/src/pages/RoleHome.jsx|frontend/src/pages/RoleIntake.jsx|frontend/src/pages/admin/AdminLogin.jsx|frontend/src/lib/permissions.js|frontend/src/lib/roleNavigation.js|frontend/src/lib/roleLanding.js|backend/routes/account_context.py|backend/routes/auth.py|frontend/src/context/AuthContext.jsx|backend/auth_security.py|backend/core/account_context.py|backend/core/account_memberships.py|backend/core/provider_access.py|backend/core/login_attempts.py|backend/core/permissions.py|backend/scripts/build_rf2_identity_access_migration_proof.py|backend/scripts/seed_bn12_uat_accounts.py|backend/core/rf5_web_enrollment_account_health.py|backend/scripts/build_rf5_web_enrollment_account_health.py,Use as planning input for bounded implementation package; no mutation authorized,"READ_ONLY_COMPARISON_ONLY; no implementation, mutation, runtime, production, launch, certification, claims, waiver, risk acceptance, or finding closure authority"
