row_id,source_register,artifact_id,issue_type,severity,blocker_scope,recommended_action,can_code_comparison_proceed,must_fix_before_code_mutation,must_fix_before_runtime_mutation,must_fix_before_production,source_path_or_paths,source_row_evidence
TRIAGE-01043,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,OPEN_SOURCE_EVIDENCE
TRIAGE-01044,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,Supply exact bytes matching the expected SHA-256.
TRIAGE-01045,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,|
TRIAGE-01046,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,PHASE-C-C0-005-EXPECTED-BYTES-NOT-MOUNTED
TRIAGE-01047,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,C0-005
TRIAGE-01048,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,P2
TRIAGE-01049,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,OPEN_SOURCE_EVIDENCE
TRIAGE-01050,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,Supply exact bytes matching the expected SHA-256.
TRIAGE-01051,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,|
TRIAGE-01052,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,PHASE-C-C0-012-EXPECTED-BYTES-NOT-MOUNTED
TRIAGE-01053,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,C0-012
TRIAGE-01054,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,P2
TRIAGE-01055,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,OPEN_SOURCE_EVIDENCE
TRIAGE-01056,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,Supply exact bytes matching the expected SHA-256.
TRIAGE-01057,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,|
TRIAGE-01058,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,PHASE-C-C0-014-EXPECTED-BYTES-NOT-MOUNTED
TRIAGE-01059,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,C0-014
TRIAGE-01060,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,P2
TRIAGE-01061,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,OPEN_SOURCE_EVIDENCE
TRIAGE-01062,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,Supply exact bytes matching the expected SHA-256.
TRIAGE-01063,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,|
TRIAGE-01064,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,PHASE-C-C0-015-EXPECTED-BYTES-NOT-MOUNTED
TRIAGE-01065,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,C0-015
TRIAGE-01066,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,P2
TRIAGE-01067,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,OPEN_SOURCE_EVIDENCE
TRIAGE-01068,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,Supply exact bytes matching the expected SHA-256.
TRIAGE-01069,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,|
TRIAGE-01070,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,PHASE-C-C0-016-EXPECTED-BYTES-NOT-MOUNTED
TRIAGE-01071,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,C0-016
TRIAGE-01072,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,P2
TRIAGE-01073,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,OPEN_SOURCE_EVIDENCE
TRIAGE-01074,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_RETAINED_FINDINGS_REGISTER,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md,Supply exact bytes matching the expected SHA-256. |
TRIAGE-01075,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_FORMAL_VALIDATION_REPORT,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/formal_scans/C0_PHASE_C_FORMAL_VALIDATION_REPORT.md,Gate: `PASSED_WITH_SIX_RETAINED_SOURCE_EVIDENCE_BLOCKERS`. P0: `0`; open P1: `0`; source-classification-blocking P2: `0`.
TRIAGE-01076,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_FOUNDER_DIRECTIVE,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/source/C0_PHASE_C_FOUNDER_DIRECTIVE.md,The lifecycle blocker remains open until the required founder source-identity or succession decision and subsequent adoption and lock events are separately completed.
TRIAGE-01077,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,C0_PHASE_C_FOUNDER_DIRECTIVE,HISTORICAL_SUPERSEDED_DRAFT_OR_NONBLOCKING_ROW,P3,RETAIN_DURING_CODE_COMPARISON,Keep as historical/provenance context; use canonical_path for comparison.,YES,NO,NO,NO,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/source/C0_PHASE_C_FOUNDER_DIRECTIVE.md,"If a P0, open P1, or constitutional authority conflict prevents reliable completion, issue:"
TRIAGE-01078,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,BUILD_PHASE_C_SOURCE_RECOVERY,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/tools/build_phase_c_source_recovery.py,"findings = [{""finding_id"": f""PHASE-C-{r['row_id']}-EXPECTED-BYTES-NOT-MOUNTED"", ""row_id"": r[""row_id""], ""severity"": ""P2"", ""classification_blocking"": False, ""status"": ""OPEN_SOURCE_EVIDENCE"", ""description"": ""Expected histor"
TRIAGE-01079,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,BUILD_PHASE_C_SOURCE_RECOVERY,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/tools/build_phase_c_source_recovery.py,"write(BASE / ""C0_PHASE_C_RETAINED_FINDINGS_REGISTER.md"", ""# C0 Phase C Retained Findings Register\n\nP0: `0`; open P1: `0`; source-classification-blocking P2: `0`; retained source-evidence P2: `6`.\n\n"" + table([""Finding"
TRIAGE-01080,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,BUILD_PHASE_C_SOURCE_RECOVERY,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P1,BLOCKS_AFFECTED_COMPARISON_OR_MUTATION_SCOPE,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES_EXCEPT_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/tools/build_phase_c_source_recovery.py,"write_json(BASE / ""C0_PHASE_C_RETAINED_FINDINGS_REGISTER.json"", {""generated_at"": NOW, ""p0"": 0, ""open_p1"": 0, ""source_classification_blocking_p2"": 0, ""retained_p2"": len(findings), ""findings"": findings})"
TRIAGE-01081,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,BUILD_PHASE_C_SOURCE_RECOVERY,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P2,DOES_NOT_BLOCK_GLOBAL_READ_ONLY_COMPARISON,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/tools/build_phase_c_source_recovery.py,"state[""unresolved_lifecycle_blockers""] = sum(bool(r[""unresolved_blocker""]) for r in state[""rows""])"
TRIAGE-01082,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,BUILD_PHASE_C_SOURCE_RECOVERY,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P2,DOES_NOT_BLOCK_GLOBAL_READ_ONLY_COMPARISON,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/tools/build_phase_c_source_recovery.py,"write(STATE / ""C0_CURRENT_LIFECYCLE_STATE_REGISTER.md"", ""# C0 Current Lifecycle State Register\n\nRows: `47`; unresolved lifecycle blockers: `17`. Phase C recovered three exact sources but issued no founder identity deci"
TRIAGE-01083,RETAINED_OPEN_FINDINGS_AND_RESIDUAL_RISK_REGISTER.csv,BUILD_PHASE_C_SOURCE_RECOVERY,OPEN_BLOCKING_FINDING_REQUIRES_SCOPE_GATE,P2,DOES_NOT_BLOCK_GLOBAL_READ_ONLY_COMPARISON,Triage against affected feature/canon scope before relying on this artifact for mutation authority.,YES,YES_FOR_AFFECTED_SCOPE,YES_FOR_AFFECTED_SCOPE,YES,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/tools/build_phase_c_source_recovery.py,"blockers = [r for r in state[""rows""] if r[""unresolved_blocker""]]"
