row_id,source_path,reason_excluded,blocker_scope,required_action_before_comparison,founder_disposition_required,second_reviewer_or_outside_review_closure_required
UNASSESSED-00256,governance/implementation/code-guides/guides/ES-CG-13/source-freeze/ES-CG-13_SOURCE_FREEZE_REGISTER.csv,Comparison blocker in triage register,BLOCKS_AFFECTED_FEATURE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00257,governance/implementation/code-guides/handoffs/CGP_006_WAVE_1_BOUNDED_CANDIDATE_DRAFTING_HANDOFF.md,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00258,governance/implementation/code-guides/packages/CGP_002_SHA256SUMS.txt,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00259,governance/implementation/code-guides/program-plan/ES-CODE-GUIDE-CREATION-REVIEW-ASSURANCE-PLAN-V1.1/ES-CODE-GUIDE-CREATION-REVIEW-ASSURANCE-PLAN-V1.1.md,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00260,governance/implementation/code-guides/program-plan/ES-CODE-GUIDE-CREATION-REVIEW-ASSURANCE-PLAN-V1.1/FOUNDER_APPROVAL_AND_RATIFICATION_DISPOSITION.md,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00261,governance/implementation/code-guides/program-plan/ES-CODE-GUIDE-CREATION-REVIEW-ASSURANCE-PLAN-V1.1/V1_0_TO_V1_1_CHANGE_AND_STRENGTHENING_SUMMARY.md,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00262,governance/implementation/code-guides/receipts/CGP_003_FOUNDER_DECISION_RECONCILIATION.md,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00263,governance/implementation/code-guides/receipts/CGP_004_EXECUTION_RECEIPT.md,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00264,governance/implementation/code-guides/receipts/CGP_004_FOUNDER_DECISION_RECONCILIATION.md,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00265,governance/implementation/code-guides/receipts/CGP_004_REPOSITORY_INTEGRATION_RECEIPT.md,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00266,governance/implementation/code-guides/receipts/CGP_005_TECHNICAL_AUDIT_APPENDIX_REPOSITORY_INTEGRATION_RECEIPT.md,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00267,governance/implementation/code-guides/receipts/CGP_006_DOCUMENT_CLASSIFICATION_GATE_REPOSITORY_INTEGRATION_RECEIPT.md,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00268,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CANDIDATE_BASELINE_CUSTODY_RECEIPT.md,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00269,governance/implementation/code-guides/receipts/CGP_006_WAVE_1_CONDITIONAL_ADOPTION_CUSTODY_RECEIPT.md,Comparison blocker in triage register,BLOCKS_AFFECTED_FEATURE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00270,governance/implementation/code-guides/receipts/ES_CODE_GUIDE_PROGRAM_V1_1_RECONCILIATION_CUSTODY_RECEIPT.md,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00271,governance/implementation/code-guides/receipts/ES_CODE_GUIDE_PROGRAM_V1_1_REVISION_AND_PR_44_SUCCESSOR_CUSTODY_RECEIPT.md,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00272,governance/implementation/code-guides/registers/CODE_GUIDE_ARTIFACT_INVENTORY.csv,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00273,governance/implementation/code-guides/registers/CODE_GUIDE_CONTROL_REGISTER.csv,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00274,governance/implementation/code-guides/registers/CODE_GUIDE_FINDING_REGISTER.csv,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00275,governance/implementation/code-guides/registers/CODE_GUIDE_OPEN_DECISION_REGISTER.csv,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00276,governance/implementation/code-guides/registers/CODE_GUIDE_PROGRAM_TRACKER.csv,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00277,governance/implementation/code-guides/registers/CODE_GUIDE_VERSION_REGISTER.csv,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00278,governance/implementation/code-guides/registers/GUIDE_REVIEW_FINDING_REGISTER.csv,Comparison blocker in triage register,BLOCKS_AFFECTED_FEATURE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00279,governance/implementation/code-guides/registers/OPEN_DECISION_REGISTER.csv,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00280,governance/implementation/code-guides/reviews/CGP_002_VALIDATION_REPORT.json,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00281,governance/implementation/code-guides/reviews/CGP_002_VALIDATOR_TEST_COVERAGE.md,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00282,governance/implementation/code-guides/reviews/CGP_004_VALIDATION_REPORT.json,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00283,governance/implementation/code-guides/reviews/CGP_005_RETAINED_GAP_REPORT.md,Comparison blocker in triage register,BLOCKS_AFFECTED_FEATURE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00284,governance/implementation/code-guides/schemas/ATLAS_TRACEABILITY_SCHEMA.json,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00285,governance/implementation/code-guides/schemas/CODE_GUIDE_CONTROLLED_VALUES.json,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00286,governance/implementation/code-guides/schemas/CODE_GUIDE_SCHEMA.json,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00287,governance/implementation/code-guides/schemas/CONTROL_DEFINITION_SCHEMA.json,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00288,governance/implementation/code-guides/schemas/EXCEPTION_RECORD_SCHEMA.json,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00289,governance/implementation/code-guides/schemas/GUIDE_ACTIVATION_SCHEMA.json,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00290,governance/implementation/code-guides/schemas/GUIDE_DEPENDENCY_SCHEMA.json,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00291,governance/implementation/code-guides/schemas/IMPLEMENTATION_EVIDENCE_SCHEMA.json,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00292,governance/implementation/code-guides/schemas/IMPLEMENTATION_PROFILE_SCHEMA.json,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00293,governance/implementation/code-guides/schemas/INVARIANT_SCHEMA.json,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00294,governance/implementation/code-guides/schemas/QUESTION_RESPONSE_SCHEMA.json,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00295,governance/implementation/code-guides/schemas/REVIEW_FINDING_SCHEMA.json,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00296,governance/implementation/code-guides/source-accession/MASTER_CODE_GUIDE_SOURCE_GAP_REGISTER.csv,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00297,governance/implementation/code-guides/source-accession/MASTER_CODE_GUIDE_SOURCE_SUPERSESSION_REGISTER.csv,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00298,governance/implementation/code-guides/source-freeze/WAVE_1_DRAFTING_READINESS_REGISTER.csv,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00299,governance/implementation/code-guides/source-freeze/WAVE_1_REPOSITORY_EVIDENCE_BASELINE.csv,Comparison blocker in triage register,BLOCKS_AFFECTED_FEATURE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00300,governance/implementation/code-guides/tools/generate_cgp005_revision.py,Comparison blocker in triage register,BLOCKS_AFFECTED_FEATURE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00301,governance/implementation/code-guides/validation/cgp_validation.py,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00302,governance/implementation/code-guides/validation/tests/fixtures/negative/duplicate_control_ids.csv,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00303,governance/implementation/code-guides/validation/tests/fixtures/negative/high_risk_no_negative_test.csv,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00304,governance/implementation/code-guides/validation/tests/fixtures/negative/invalid_assurance_class.csv,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00305,governance/implementation/code-guides/validation/tests/fixtures/negative/invalid_evidence_grade.csv,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00306,governance/implementation/code-guides/validation/tests/fixtures/negative/missing_activation_boundary.csv,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00307,governance/implementation/code-guides/validation/tests/fixtures/negative/missing_governing_authority.csv,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00308,governance/implementation/code-guides/validation/tests/fixtures/negative/superseded_control_no_compatibility.csv,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00309,governance/implementation/code-guides/validation/tests/fixtures/negative/unrecognized_controlled_value.csv,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00310,governance/implementation/code-guides/validation/tests/fixtures/positive/control_register_valid.csv,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00311,governance/implementation/code-guides/validation/tests/fixtures/schemas/negative/invalid_control_assurance_class.json,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00312,governance/implementation/code-guides/validation/tests/fixtures/schemas/positive/CONTROL_DEFINITION_fixture.json,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00313,governance/implementation/code-guides/validation/tests/fixtures/v1_1_program_revision/boundary_controlled_values.json,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00314,governance/implementation/code-guides/validation/tests/test_cgp002_validators.py,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00315,governance/implementation/code-guides/validation/tests/test_cgp005_source_freeze.py,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00316,governance/implementation/code-guides/validation/validate_cgp006_document_classification.py,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00317,governance/implementation/code-guides/validation/validate_cgp006_wave1_warning_gap_disposition.py,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00318,governance/implementation/code-guides/validation/validate_code_guide_v1_1_program_revision.py,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00319,governance/implementation/technical-audit/founder-decisions/ES-TA-FD-001-008-V1.1.0/TECHNICAL_AUDIT_FOUNDER_DECISION_PACKET_V1_1_0.md,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00320,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_PILOT_GATE_MATRIX.csv,Comparison blocker in triage register,BLOCKS_AFFECTED_FEATURE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00321,governance/implementation/technical-audit/test-baseline/ES-TA-PRF-008-retained-test-node-classification-v1/RETAINED_TEST_ROOT_CAUSE_CLUSTERS.csv,Comparison blocker in triage register,BLOCKS_AFFECTED_FEATURE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00322,governance/pia/items/01_identity_account_actor_onboarding/source_package/SOURCE_DISPOSITION_PACKAGE/ITEM_01_IDENTITY_POST_TREATMENT_READINESS_ASSESSMENT.md,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00323,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/FAC_FD_017_CROSS_ARTIFACT_REVIEW.csv,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00324,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/FOUNDER_DECISION_GATE_STATUS_REGISTER.csv,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00325,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/FOUNDER_INPUT_QUESTION_REGISTER.csv,Comparison blocker in triage register,BLOCKS_UNCONSTRAINED_CODE_TO_GOVERNANCE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00326,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/RISK_FINDING_DEVIATION_REGISTER.csv,Comparison blocker in triage register,BLOCKS_AFFECTED_FEATURE_COMPARISON,Resolve or explicitly scope/pin canonical source before comparison,YES,NO
UNASSESSED-00327,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/build_founder_decision_incorporation.py,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00328,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/source_evidence/FOUNDER_DECISION_INCORPORATION_DIRECTIVE.md,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
UNASSESSED-00329,governance/pia/items/02_facility_tenant_organizational_structure/source_package/ES-PIA-FACILITY-TENANT-ORGANIZATION-V1.1.0/validate_founder_decision_incorporation.py,Historical/draft/superseded row not permitted by canonical filter,UNASSESSED_HISTORICAL_SCOPE,Use canonical successor path if available,NO,NO
