finding_or_risk,source_path,canonical_path,status,authority_boundary,sha256,commit_sha
"Full regression, threat review, P2 closure evidence, rollback rehearsal, archive/hash/secret scans, independent review",docs/implementation/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING/NATIVE_OFFLINE_SYNC_PHASE_ENTRY_EXIT_GATES.md,docs/implementation/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING/NATIVE_OFFLINE_SYNC_PHASE_ENTRY_EXIT_GATES.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,734159b1736a99f37c65d800f98ff95bd164fc2ac3b70cc7bbdc16ff497ef0ba,f5b2973c9a796d6864607dcae42aa6c89f894250
P0/P1 zero; retained P2 disposition accurate,docs/implementation/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING/NATIVE_OFFLINE_SYNC_PHASE_ENTRY_EXIT_GATES.md,docs/implementation/NATIVE_OFFLINE_SYNC_IMPLEMENTATION_PLANNING/NATIVE_OFFLINE_SYNC_PHASE_ENTRY_EXIT_GATES.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,734159b1736a99f37c65d800f98ff95bd164fc2ac3b70cc7bbdc16ff497ef0ba,f5b2973c9a796d6864607dcae42aa6c89f894250
P0 `0`; open P1 `9`; retained P2 `7` within W1-RF01 scope. No finding was closed without executable evidence or authority.,docs/implementation/W1_RF01/W1_RF01_COMPLETION_REPORT.md,docs/implementation/W1_RF01/W1_RF01_COMPLETION_REPORT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,d2bd77fee955c57ccad4123ac0ee560a8162be2dbad567c79532369a8e255050,f5b2973c9a796d6864607dcae42aa6c89f894250
"`W1-P1-01` through `W1-P1-05` are now evidence-developed but remain open because runtime, schema, migration, and executable closure proofs were not authorized. Each state is `ASSESSED_RUNTIME_BLOCK_REMAINS`.",docs/implementation/W1_RF01/W1_RF01_FINAL_FINDINGS_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_FINAL_FINDINGS_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,f890a67a28571dda37511394220c333051582eecf548dd5efa38b349a365a17f,f5b2973c9a796d6864607dcae42aa6c89f894250
- `W1RF01-P1-06`: pending-review operational-role elevation.,docs/implementation/W1_RF01/W1_RF01_FINAL_FINDINGS_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_FINAL_FINDINGS_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,f890a67a28571dda37511394220c333051582eecf548dd5efa38b349a365a17f,f5b2973c9a796d6864607dcae42aa6c89f894250
"Four P1 implementation findings exist. The most urgent is `W1RF01-P1-06`, because a public caller can select an operational role and receive a session while `role_status=pending_review` is not consumed by the central cap",docs/implementation/W1_RF01/W1_RF01_IMMEDIATE_RISK_ESCALATION_REPORT.md,docs/implementation/W1_RF01/W1_RF01_IMMEDIATE_RISK_ESCALATION_REPORT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,97fcb6b13465673eb340ba8e8cd6491b5fbda7b4368d3645758ff20a0e1d52ec,f5b2973c9a796d6864607dcae42aa6c89f894250
| `W1RF01-P1-06`,docs/implementation/W1_RF01/W1_RF01_P1_RESOLUTION_MATRIX.md,docs/implementation/W1_RF01/W1_RF01_P1_RESOLUTION_MATRIX.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,d8825391c8e068ca3c51c24fa764d922ef3ba506a3c87474bd0b457162b53dba,f5b2973c9a796d6864607dcae42aa6c89f894250
Confirmed by code path,docs/implementation/W1_RF01/W1_RF01_P1_RESOLUTION_MATRIX.md,docs/implementation/W1_RF01/W1_RF01_P1_RESOLUTION_MATRIX.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,d8825391c8e068ca3c51c24fa764d922ef3ba506a3c87474bd0b457162b53dba,f5b2973c9a796d6864607dcae42aa6c89f894250
Yes,docs/implementation/W1_RF01/W1_RF01_P1_RESOLUTION_MATRIX.md,docs/implementation/W1_RF01/W1_RF01_P1_RESOLUTION_MATRIX.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,d8825391c8e068ca3c51c24fa764d922ef3ba506a3c87474bd0b457162b53dba,f5b2973c9a796d6864607dcae42aa6c89f894250
W1-RF02,docs/implementation/W1_RF01/W1_RF01_P1_RESOLUTION_MATRIX.md,docs/implementation/W1_RF01/W1_RF01_P1_RESOLUTION_MATRIX.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,d8825391c8e068ca3c51c24fa764d922ef3ba506a3c87474bd0b457162b53dba,f5b2973c9a796d6864607dcae42aa6c89f894250
Pending/rejected users denied all privileged paths |,docs/implementation/W1_RF01/W1_RF01_P1_RESOLUTION_MATRIX.md,docs/implementation/W1_RF01/W1_RF01_P1_RESOLUTION_MATRIX.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,d8825391c8e068ca3c51c24fa764d922ef3ba506a3c87474bd0b457162b53dba,f5b2973c9a796d6864607dcae42aa6c89f894250
| `W1-P2-01` provider selection,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e9307e839cc6011f445b4dab2261be2da006d3895898016eadb972f25f352872,f5b2973c9a796d6864607dcae42aa6c89f894250
Open nonblocking,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e9307e839cc6011f445b4dab2261be2da006d3895898016eadb972f25f352872,f5b2973c9a796d6864607dcae42aa6c89f894250
Provider research or transition proposal,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e9307e839cc6011f445b4dab2261be2da006d3895898016eadb972f25f352872,f5b2973c9a796d6864607dcae42aa6c89f894250
|,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e9307e839cc6011f445b4dab2261be2da006d3895898016eadb972f25f352872,f5b2973c9a796d6864607dcae42aa6c89f894250
`W1-P2-02` environment/secrets/observability,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e9307e839cc6011f445b4dab2261be2da006d3895898016eadb972f25f352872,f5b2973c9a796d6864607dcae42aa6c89f894250
Open nonblocking,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e9307e839cc6011f445b4dab2261be2da006d3895898016eadb972f25f352872,f5b2973c9a796d6864607dcae42aa6c89f894250
Shared environment or activation,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e9307e839cc6011f445b4dab2261be2da006d3895898016eadb972f25f352872,f5b2973c9a796d6864607dcae42aa6c89f894250
|,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e9307e839cc6011f445b4dab2261be2da006d3895898016eadb972f25f352872,f5b2973c9a796d6864607dcae42aa6c89f894250
`W1-P2-03` high-risk identity contexts,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e9307e839cc6011f445b4dab2261be2da006d3895898016eadb972f25f352872,f5b2973c9a796d6864607dcae42aa6c89f894250
Open nonblocking,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e9307e839cc6011f445b4dab2261be2da006d3895898016eadb972f25f352872,f5b2973c9a796d6864607dcae42aa6c89f894250
"Minor, biometric, deceased, merge, international, professional proofing",docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e9307e839cc6011f445b4dab2261be2da006d3895898016eadb972f25f352872,f5b2973c9a796d6864607dcae42aa6c89f894250
|,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e9307e839cc6011f445b4dab2261be2da006d3895898016eadb972f25f352872,f5b2973c9a796d6864607dcae42aa6c89f894250
`W1RF01-P2-04` verification defaults,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e9307e839cc6011f445b4dab2261be2da006d3895898016eadb972f25f352872,f5b2973c9a796d6864607dcae42aa6c89f894250
Open hardening,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e9307e839cc6011f445b4dab2261be2da006d3895898016eadb972f25f352872,f5b2973c9a796d6864607dcae42aa6c89f894250
Production assurance decision,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e9307e839cc6011f445b4dab2261be2da006d3895898016eadb972f25f352872,f5b2973c9a796d6864607dcae42aa6c89f894250
|,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e9307e839cc6011f445b4dab2261be2da006d3895898016eadb972f25f352872,f5b2973c9a796d6864607dcae42aa6c89f894250
`W1RF01-P2-05` browser token/CSP posture,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e9307e839cc6011f445b4dab2261be2da006d3895898016eadb972f25f352872,f5b2973c9a796d6864607dcae42aa6c89f894250
Open hardening,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e9307e839cc6011f445b4dab2261be2da006d3895898016eadb972f25f352872,f5b2973c9a796d6864607dcae42aa6c89f894250
Session architecture or frontend security RF,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e9307e839cc6011f445b4dab2261be2da006d3895898016eadb972f25f352872,f5b2973c9a796d6864607dcae42aa6c89f894250
|,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e9307e839cc6011f445b4dab2261be2da006d3895898016eadb972f25f352872,f5b2973c9a796d6864607dcae42aa6c89f894250
`W1RF01-P2-06` password/MFA/device assurance,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e9307e839cc6011f445b4dab2261be2da006d3895898016eadb972f25f352872,f5b2973c9a796d6864607dcae42aa6c89f894250
Open hardening,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e9307e839cc6011f445b4dab2261be2da006d3895898016eadb972f25f352872,f5b2973c9a796d6864607dcae42aa6c89f894250
Assurance policy and provider-neutral design,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e9307e839cc6011f445b4dab2261be2da006d3895898016eadb972f25f352872,f5b2973c9a796d6864607dcae42aa6c89f894250
|,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e9307e839cc6011f445b4dab2261be2da006d3895898016eadb972f25f352872,f5b2973c9a796d6864607dcae42aa6c89f894250
`W1RF01-P2-07` audit durability/coverage,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e9307e839cc6011f445b4dab2261be2da006d3895898016eadb972f25f352872,f5b2973c9a796d6864607dcae42aa6c89f894250
Open hardening,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e9307e839cc6011f445b4dab2261be2da006d3895898016eadb972f25f352872,f5b2973c9a796d6864607dcae42aa6c89f894250
Sensitive mutation or production readiness |,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e9307e839cc6011f445b4dab2261be2da006d3895898016eadb972f25f352872,f5b2973c9a796d6864607dcae42aa6c89f894250
| Platform administration,docs/implementation/W1_RF01/W1_RF01_SECURITY_CONTROL_GAP_MATRIX.md,docs/implementation/W1_RF01/W1_RF01_SECURITY_CONTROL_GAP_MATRIX.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,bb2887888aa8e700d636a5456ccd581a771ffe509273c1416a6a989d343097da,f5b2973c9a796d6864607dcae42aa6c89f894250
Separate allowlisted platform role,docs/implementation/W1_RF01/W1_RF01_SECURITY_CONTROL_GAP_MATRIX.md,docs/implementation/W1_RF01/W1_RF01_SECURITY_CONTROL_GAP_MATRIX.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,bb2887888aa8e700d636a5456ccd581a771ffe509273c1416a6a989d343097da,f5b2973c9a796d6864607dcae42aa6c89f894250
Assignment/reverification registry remains future work,docs/implementation/W1_RF01/W1_RF01_SECURITY_CONTROL_GAP_MATRIX.md,docs/implementation/W1_RF01/W1_RF01_SECURITY_CONTROL_GAP_MATRIX.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,bb2887888aa8e700d636a5456ccd581a771ffe509273c1416a6a989d343097da,f5b2973c9a796d6864607dcae42aa6c89f894250
P2 retained |,docs/implementation/W1_RF01/W1_RF01_SECURITY_CONTROL_GAP_MATRIX.md,docs/implementation/W1_RF01/W1_RF01_SECURITY_CONTROL_GAP_MATRIX.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,bb2887888aa8e700d636a5456ccd581a771ffe509273c1416a6a989d343097da,f5b2973c9a796d6864607dcae42aa6c89f894250
| `W1RF01-P1-06`,docs/implementation/W1_RF01/W1_RF01_SECURITY_FINDINGS_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_SECURITY_FINDINGS_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,d2eae4b0ea82c59240020335bb42ed09f22fa177152230508fab65de6709edd2,f5b2973c9a796d6864607dcae42aa6c89f894250
"`/auth/signup` accepts `trainer`, `barn_owner`, and `service_provider`, issues a session, while central capabilities inspect `role` and not `role_status`",docs/implementation/W1_RF01/W1_RF01_SECURITY_FINDINGS_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_SECURITY_FINDINGS_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,d2eae4b0ea82c59240020335bb42ed09f22fa177152230508fab65de6709edd2,f5b2973c9a796d6864607dcae42aa6c89f894250
Self-selected operational authority may reach,docs/implementation/W1_RF01/W1_RF01_SECURITY_FINDINGS_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_SECURITY_FINDINGS_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,d2eae4b0ea82c59240020335bb42ed09f22fa177152230508fab65de6709edd2,f5b2973c9a796d6864607dcae42aa6c89f894250
| `W1RF01-P2-07`,docs/implementation/W1_RF01/W1_RF01_SECURITY_FINDINGS_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_SECURITY_FINDINGS_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,d2eae4b0ea82c59240020335bb42ed09f22fa177152230508fab65de6709edd2,f5b2973c9a796d6864607dcae42aa6c89f894250
Audit is deliberately fail-open and identity-event coverage is incomplete,docs/implementation/W1_RF01/W1_RF01_SECURITY_FINDINGS_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_SECURITY_FINDINGS_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,d2eae4b0ea82c59240020335bb42ed09f22fa177152230508fab65de6709edd2,f5b2973c9a796d6864607dcae42aa6c89f894250
Durable outbox/health/coverage design under Audit and Platform Operations governance |,docs/implementation/W1_RF01/W1_RF01_SECURITY_FINDINGS_REGISTER.md,docs/implementation/W1_RF01/W1_RF01_SECURITY_FINDINGS_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,d2eae4b0ea82c59240020335bb42ed09f22fa177152230508fab65de6709edd2,f5b2973c9a796d6864607dcae42aa6c89f894250
No confirmed cross-barn P0 was found in the reviewed controls. Multi-context runtime implementation remains blocked pending access-delta and unrelated-user tests.,docs/implementation/W1_RF01/W1_RF01_TENANT_AND_FACILITY_ISOLATION_REPORT.md,docs/implementation/W1_RF01/W1_RF01_TENANT_AND_FACILITY_ISOLATION_REPORT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e983ebfa564495c5126c69d1aa86ec10fefb2755a1cb38278deb560448f86ea8,f5b2973c9a796d6864607dcae42aa6c89f894250
`W1-P2-08-TEST-PROVIDER-ISOLATION` open and assigned. Wave 1 is locked.,docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_COMPLETION_REPORT.md,docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_COMPLETION_REPORT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,e16837d2ba7f09655c9bed7f0732b62468ee052560db9d345efe7fc19cafe425,f5b2973c9a796d6864607dcae42aa6c89f894250
"Retained P2: `8`, all assigned and nonblocking for the verified implementation.",docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_FINAL_FINDINGS_REGISTER.md,docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_FINAL_FINDINGS_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,afb927ab63022d0bce6e7476a3e8c08244f097bd8d8ba66441719a7fa0608b7e,f5b2973c9a796d6864607dcae42aa6c89f894250
as a lock blocker and retained operationally as,docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_FINAL_FINDINGS_REGISTER.md,docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_FINAL_FINDINGS_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,afb927ab63022d0bce6e7476a3e8c08244f097bd8d8ba66441719a7fa0608b7e,f5b2973c9a796d6864607dcae42aa6c89f894250
`W1-P2-08-TEST-PROVIDER-ISOLATION` remains assigned and nonblocking.,docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_FINAL_LOCK_REPORT.md,docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_FINAL_LOCK_REPORT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,284745b25942e98d1c0d1e8280b50ede83e0be7083ec98e78ca2dc0fb757f567,f5b2973c9a796d6864607dcae42aa6c89f894250
"passed or bounded as required. The implementation has P0 `0`, blocking product",docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_LOCK_READINESS_REPORT.md,docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_LOCK_READINESS_REPORT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,60c9be4c451e2e3103f006e65cd4ec9acda21f21d7a8cb204bc69e74c76dce3e,f5b2973c9a796d6864607dcae42aa6c89f894250
"P1 `0`, and seven retained nonblocking P2 observations.",docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_LOCK_READINESS_REPORT.md,docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_LOCK_READINESS_REPORT.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,60c9be4c451e2e3103f006e65cd4ec9acda21f21d7a8cb204bc69e74c76dce3e,f5b2973c9a796d6864607dcae42aa6c89f894250
| `W1-P2-01` provider selection,docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_P2_RETENTION_REGISTER.md,docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,ff08c9fdab5397180d231d39f0dc13eb940e5f4e28f8ea237ea3b4dcf1fc0635,f5b2973c9a796d6864607dcae42aa6c89f894250
open nonblocking,docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_P2_RETENTION_REGISTER.md,docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,ff08c9fdab5397180d231d39f0dc13eb940e5f4e28f8ea237ea3b4dcf1fc0635,f5b2973c9a796d6864607dcae42aa6c89f894250
external architecture/provider RF,docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_P2_RETENTION_REGISTER.md,docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,ff08c9fdab5397180d231d39f0dc13eb940e5f4e28f8ea237ea3b4dcf1fc0635,f5b2973c9a796d6864607dcae42aa6c89f894250
|,docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_P2_RETENTION_REGISTER.md,docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,ff08c9fdab5397180d231d39f0dc13eb940e5f4e28f8ea237ea3b4dcf1fc0635,f5b2973c9a796d6864607dcae42aa6c89f894250
`W1-P2-02` environment/secrets/observability,docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_P2_RETENTION_REGISTER.md,docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,ff08c9fdab5397180d231d39f0dc13eb940e5f4e28f8ea237ea3b4dcf1fc0635,f5b2973c9a796d6864607dcae42aa6c89f894250
open nonblocking,docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_P2_RETENTION_REGISTER.md,docs/implementation/WAVE_1/MASTER_EQUINESYNC_WAVE_1_P2_RETENTION_REGISTER.md,RETAINED_OPEN_OR_RESIDUAL_RISK_TEXT_PRESENT,NOT_CLOSED_BY_ACCESSION,ff08c9fdab5397180d231d39f0dc13eb940e5f4e28f8ea237ea3b4dcf1fc0635,f5b2973c9a796d6864607dcae42aa6c89f894250
