classification_record_id,source_or_document_id,source_id,source_layer,repository_path,title,source_family,source_class,authority_status,primary_guide_family,related_guide_families,primary_classification,normative_status,source_freeze_status,controlling_or_contextual_role,provenance,immutable_commit_or_checksum,conflict_status,classification_basis,review_status,required_later_action,notes
CGP006-CL-0234,CGP005-RC-0234,CGSRC-ATLAS-0132,CGP005_REFERENCE_CORPUS_ROW,docs/PRICING_PLAN_ADDENDUM.md,EquineSync Pricing Plan Addendum,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_ATLAS,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,90bb50d215395c118e22bdc3b5841e60e252c92670a2c8c48639581d5860836a,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-0235,CGP005-RC-0235,CGSRC-ATLAS-0133,CGP005_REFERENCE_CORPUS_ROW,docs/PRODUCTION_READINESS.md,PRODUCTION_READINESS.md,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_ATLAS,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,cd5d9dc0cad602f34ac0139aafbf06c0b2e679edb1579ee6ff6a0de88b25184e,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-0236,CGP005-RC-0236,CGSRC-ATLAS-0134,CGP005_REFERENCE_CORPUS_ROW,docs/REFINEMENT_ROADMAP.md,EquineSync Refinement Roadmap,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_ATLAS,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,7154a66c125a0303d0c9738df78f693eb6435040029c660f822be38c10e63a64,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-0237,CGP005-RC-0237,CGSRC-ATLAS-0135,CGP005_REFERENCE_CORPUS_ROW,docs/RELEASE_CHECKLIST.md,RELEASE_CHECKLIST.md,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_ATLAS,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,dfbbe967206f62a8dbbc9a2ff092d4f606d48f15e9509afeda625ae0501780b3,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-0238,CGP005-RC-0238,CGSRC-ATLAS-0136,CGP005_REFERENCE_CORPUS_ROW,docs/RF10_SERVICE_PROVIDER_CARE_PARTNER.md,RF10 Service Provider / Care Partner Multi-Barn Model,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_ATLAS,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,49d6b11c70d3f57cd4faea41a9e7b7d2201dfcd2a9558ff8744de16388eae8d7,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-0239,CGP005-RC-0239,CGSRC-ATLAS-0137,CGP005_REFERENCE_CORPUS_ROW,docs/RF10_SERVICE_PROVIDER_CARE_PARTNER_PLAN.md,RF10 Service Provider / Care Partner Multi-Barn Model Plan,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_ATLAS,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,0bdf36f961c56a03e9572dc32fbc7ac1ac9fffbe9c1f0d6d33c247d2c3bdd147,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-0240,CGP005-RC-0240,CGSRC-ATLAS-0138,CGP005_REFERENCE_CORPUS_ROW,docs/RF11_PROPERTY_LOCATION_MAP_COMMUNITY_HELP.md,"RF11 Property, Location, Map, and Community Help System",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_ATLAS,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,424def524c6345039294041fb5144643fa55a41a66288b42bc4e6396393ba59f,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-0241,CGP005-RC-0241,CGSRC-ATLAS-0139,CGP005_REFERENCE_CORPUS_ROW,docs/RF11_PROPERTY_LOCATION_MAP_COMMUNITY_HELP_PLAN.md,"RF11 Property, Location, Map, and Community Help System Plan",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_ATLAS,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,382113373da4f6cf2d979f14992f6f1350a6cc95cba6bd925988a8fb6d96ab5f,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-0242,CGP005-RC-0242,CGSRC-ATLAS-0140,CGP005_REFERENCE_CORPUS_ROW,docs/RF12_BILLING_PAYMENTS_EXPORTS_FINANCIAL_TRUTH.md,"RF12 Billing, Payments, Exports, and Financial Truth",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_ATLAS,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,d16aea0cc8f355392935093e577fdeac62d57876ea41f51ec42b7ba5886a798e,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-0243,CGP005-RC-0243,CGSRC-ATLAS-0141,CGP005_REFERENCE_CORPUS_ROW,docs/RF12_BILLING_PAYMENTS_EXPORTS_FINANCIAL_TRUTH_PLAN.md,"RF12 Billing, Payments, Exports, and Financial Truth Plan",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_ATLAS,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,b85bf4443aeb824d14c19dee0ab2e8446561e91c5ed5615f7493e9ce95cc434c,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-0244,CGP005-RC-0244,CGSRC-ATLAS-0142,CGP005_REFERENCE_CORPUS_ROW,docs/RF13_MESSAGING_NOTIFICATIONS_DELIVERY_TRUTH.md,"RF13 Messaging, Notifications, and Delivery Truth",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_ATLAS,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,46011471ed7ea1f86ff1196f3f7ebc03bcb1de1250daeafb64636173828ab121,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-0245,CGP005-RC-0245,CGSRC-ATLAS-0143,CGP005_REFERENCE_CORPUS_ROW,docs/RF13_MESSAGING_NOTIFICATIONS_DELIVERY_TRUTH_PLAN.md,"RF13 Messaging, Notifications, and Delivery Truth Plan",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_ATLAS,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,30280bc3da52bf5237436fac89904e283ebc912e0ac2ec166f3efe190172779b,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-0246,CGP005-RC-0246,CGSRC-ATLAS-0144,CGP005_REFERENCE_CORPUS_ROW,docs/RF14_DOCUMENTS_SIGNATURES_STORAGE_CONSOLIDATION.md,"RF14 Documents, Signatures, and Storage Consolidation",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_ATLAS,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,b66394c78156c8e4edd15cc175d041217cd62152b046549af8f2333962358ab7,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-0247,CGP005-RC-0247,CGSRC-ATLAS-0145,CGP005_REFERENCE_CORPUS_ROW,docs/RF14_DOCUMENTS_SIGNATURES_STORAGE_CONSOLIDATION_PLAN.md,"RF14 Documents, Signatures, and Storage Consolidation Plan",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_ATLAS,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,af956347df5d3745ba0d20d4dfc7887fee645687b9b81a0bda182565aa440d34,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-0248,CGP005-RC-0248,CGSRC-ATLAS-0146,CGP005_REFERENCE_CORPUS_ROW,docs/RF16_PWA_NATIVE_APP_STORE_READINESS.md,"RF16 PWA, Native App, App Store, and Google Play Readiness",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_ATLAS,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,a3a08696715ff6e23cf0ed06195972cf04ff594b8b3f615af4559d170a652799,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-0249,CGP005-RC-0249,CGSRC-ATLAS-0147,CGP005_REFERENCE_CORPUS_ROW,docs/RF16_PWA_NATIVE_APP_STORE_READINESS_PLAN.md,"RF16 PWA, Native App, App Store, and Google Play Readiness Plan",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_ATLAS,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,1d8c13e8c7d78697c2dd02215a0c3367f2904448b5a4a8df75962129a848c1dd,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-0250,CGP005-RC-0250,CGSRC-ATLAS-0148,CGP005_REFERENCE_CORPUS_ROW,docs/RF17_FEATURE_SHELL_UX_TRUTH.md,RF17 Feature-Shell Retirement and UX Truth,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_ATLAS,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,6fd6a75c8d06f8f9d22cf177701378656f1a550657991f92278aea17351eadad,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-0251,CGP005-RC-0251,CGSRC-ATLAS-0149,CGP005_REFERENCE_CORPUS_ROW,docs/RF17_FEATURE_SHELL_UX_TRUTH_PLAN.md,RF17 Feature-Shell Retirement and UX Truth Plan,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_ATLAS,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,1a5ae2bc50aa37d20114e615363c9efdbda92ecd04441a296cb5039f386e7c14,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-0252,CGP005-RC-0252,CGSRC-ATLAS-0150,CGP005_REFERENCE_CORPUS_ROW,docs/RF18_QA_UAT_PUBLIC_LAUNCH_READINESS.md,"RF18 QA, UAT, Migration, and Public Launch Re-Readiness",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_ATLAS,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,90cee1b28df9143e1f9edb38abceff09ea4a04358272be8ae1fe467b3e1e1d14,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-0253,CGP005-RC-0253,CGSRC-ATLAS-0151,CGP005_REFERENCE_CORPUS_ROW,docs/RF18_QA_UAT_PUBLIC_LAUNCH_READINESS_PLAN.md,"RF18 QA, UAT, Migration, and Public Launch Re-Readiness Plan",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_ATLAS,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,9411750ca79d48faf2efe3068d996cabf87ea5b6e6e220390fd2b8d278f99328,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-0254,CGP005-RC-0254,CGSRC-ATLAS-0152,CGP005_REFERENCE_CORPUS_ROW,docs/RF19_STAGING_UAT_EVIDENCE_CAPTURE.md,RF19 Official Staging UAT Evidence Capture,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_ATLAS,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,7480ad31db326fc3b33f24ffa624a3a4568ba818d2c8738341ece6a71905eac1,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-0255,CGP005-RC-0255,CGSRC-ATLAS-0153,CGP005_REFERENCE_CORPUS_ROW,docs/RF19_STAGING_UAT_EVIDENCE_CAPTURE_PLAN.md,RF19 Official Staging UAT Evidence Capture Plan,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_ATLAS,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,5ac6fd0878d4feabe50d26f81a977b44cb588960647d22f5482b3ff7a566fc08,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-0256,CGP005-RC-0256,CGSRC-ATLAS-0154,CGP005_REFERENCE_CORPUS_ROW,docs/RF1_DATA_FENCES_CAPABILITY_GATES.md,RF1 Data Fences And Capability Gates,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_ATLAS,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,d75678c4262e29ceaeae9572400835fdd2b992679c04dc13feb268978880479e,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-0257,CGP005-RC-0257,CGSRC-ATLAS-0155,CGP005_REFERENCE_CORPUS_ROW,docs/RF2_IDENTITY_BASED_ACCESS_MIGRATION.md,RF2 Identity-Based Access Migration,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_ATLAS,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,383ad2a60c779a1cd0d89027f6837441daebf7f1e9cda1661cbb21d37532e1d8,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
CGP006-CL-0258,CGP005-RC-0258,CGSRC-ATLAS-0156,CGP005_REFERENCE_CORPUS_ROW,docs/RF3_ONBOARDING_IMPORT_SETUP.md,RF3 Onboarding Import Setup,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,IMPLEMENTATION_ATLAS,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,2abb50dc015083d9f15a23a730689c32d5841f461a82a8f594a2675d3d1a86e2,NO_KNOWN_BLOCKING_CONFLICT,CGP-005 reference corpus row retained for discovery and traceability; not normative drafting authority.,CLASSIFIED_NON_NORMATIVE_REFERENCE,No drafting reliance unless separately promoted through a guide-specific source freeze or Founder authority.,"The 2,511-row reference corpus remains non-normative under the CGP-005 two-layer source model."
