allocation_id,source_or_document_id,source_id,primary_guide_family,related_guide_families,allocation_basis,normative_row_count,reference_corpus_status,notes
CGP006-ALLOC-0517,CGP005-RC-0517,CGSRC-ATLAS-0415,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0518,CGP005-RC-0518,CGSRC-ATLAS-0416,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0519,CGP005-RC-0519,CGSRC-ATLAS-0417,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0520,CGP005-RC-0520,CGSRC-ATLAS-0418,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0521,CGP005-RC-0521,CGSRC-ATLAS-0419,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0522,CGP005-RC-0522,CGSRC-ATLAS-0420,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0523,CGP005-RC-0523,CGSRC-ATLAS-0421,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0524,CGP005-RC-0524,CGSRC-ATLAS-0422,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0525,CGP005-RC-0525,CGSRC-ATLAS-0423,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0526,CGP005-RC-0526,CGSRC-ATLAS-0424,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0527,CGP005-RC-0527,CGSRC-ATLAS-0425,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0528,CGP005-RC-0528,CGSRC-ATLAS-0426,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0529,CGP005-RC-0529,CGSRC-ATLAS-0427,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0530,CGP005-RC-0530,CGSRC-ATLAS-0428,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0531,CGP005-RC-0531,CGSRC-ATLAS-0429,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0532,CGP005-RC-0532,CGSRC-ATLAS-0430,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0533,CGP005-RC-0533,CGSRC-ATLAS-0431,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0534,CGP005-RC-0534,CGSRC-ATLAS-0432,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0535,CGP005-RC-0535,CGSRC-ATLAS-0433,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0536,CGP005-RC-0536,CGSRC-ATLAS-0434,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0537,CGP005-RC-0537,CGSRC-ATLAS-0435,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0538,CGP005-RC-0538,CGSRC-ATLAS-0436,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0539,CGP005-RC-0539,CGSRC-ATLAS-0437,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0540,CGP005-RC-0540,CGSRC-ATLAS-0438,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0541,CGP005-RC-0541,CGSRC-ATLAS-0439,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0542,CGP005-RC-0542,CGSRC-ATLAS-0440,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0543,CGP005-RC-0543,CGSRC-ATLAS-0441,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0544,CGP005-RC-0544,CGSRC-ATLAS-0442,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0545,CGP005-RC-0545,CGSRC-ATLAS-0443,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0546,CGP005-RC-0546,CGSRC-ATLAS-0444,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0547,CGP005-RC-0547,CGSRC-ATLAS-0445,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0548,CGP005-RC-0548,CGSRC-ATLAS-0446,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0549,CGP005-RC-0549,CGSRC-ATLAS-0447,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0550,CGP005-RC-0550,CGSRC-ATLAS-0448,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0551,CGP005-RC-0551,CGSRC-ATLAS-0449,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0552,CGP005-RC-0552,CGSRC-ATLAS-0450,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0553,CGP005-RC-0553,CGSRC-ATLAS-0451,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0554,CGP005-RC-0554,CGSRC-ATLAS-0452,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0555,CGP005-RC-0555,CGSRC-ATLAS-0453,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0556,CGP005-RC-0556,CGSRC-ATLAS-0454,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0557,CGP005-RC-0557,CGSRC-ATLAS-0455,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0558,CGP005-RC-0558,CGSRC-ATLAS-0456,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0559,CGP005-RC-0559,CGSRC-ATLAS-0457,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0560,CGP005-RC-0560,CGSRC-ATLAS-0458,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0561,CGP005-RC-0561,CGSRC-ATLAS-0459,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0562,CGP005-RC-0562,CGSRC-ATLAS-0460,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0563,CGP005-RC-0563,CGSRC-ATLAS-0461,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0564,CGP005-RC-0564,CGSRC-ATLAS-0462,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0565,CGP005-RC-0565,CGSRC-ATLAS-0463,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0566,CGP005-RC-0566,CGSRC-ATLAS-0464,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0567,CGP005-RC-0567,CGSRC-ATLAS-0465,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0568,CGP005-RC-0568,CGSRC-ATLAS-0466,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0569,CGP005-RC-0569,CGSRC-ATLAS-0467,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0570,CGP005-RC-0570,CGSRC-ATLAS-0468,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0571,CGP005-RC-0571,CGSRC-ATLAS-0469,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0572,CGP005-RC-0572,CGSRC-ATLAS-0470,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0573,CGP005-RC-0573,CGSRC-ATLAS-0471,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0574,CGP005-RC-0574,CGSRC-ATLAS-0472,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0575,CGP005-RC-0575,CGSRC-ATLAS-0473,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0576,CGP005-RC-0576,CGSRC-ATLAS-0474,ES-CG-10,ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0577,CGP005-RC-0577,CGSRC-ATLAS-0475,ES-CG-10,ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0578,CGP005-RC-0578,CGSRC-ATLAS-0477,ES-CG-10,ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0579,CGP005-RC-0579,CGSRC-ATLAS-0507,ES-CG-13,ES-CG-13;ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0580,CGP005-RC-0580,CGSRC-ATLAS-0510,ES-CG-10,ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0581,CGP005-RC-0581,CGSRC-ATLAS-0512,ES-CG-10,ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0582,CGP005-RC-0582,CGSRC-ATLAS-0515,ES-CG-10,ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0583,CGP005-RC-0583,CGSRC-ATLAS-0518,ES-CG-10,ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0584,CGP005-RC-0584,CGSRC-ATLAS-0521,ES-CG-13,ES-CG-13;ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0585,CGP005-RC-0585,CGSRC-ATLAS-0527,ES-CG-10,ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0586,CGP005-RC-0586,CGSRC-ATLAS-0537,ES-CG-10,ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0587,CGP005-RC-0587,CGSRC-ATLAS-0538,ES-CG-10,ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0588,CGP005-RC-0588,CGSRC-ATLAS-0541,ES-CG-10,ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0589,CGP005-RC-0589,CGSRC-ATLAS-0542,ES-CG-10,ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0590,CGP005-RC-0590,CGSRC-ATLAS-0547,ES-CG-10,ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0591,CGP005-RC-0591,CGSRC-ATLAS-0549,ES-CG-10,ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0592,CGP005-RC-0592,CGSRC-ATLAS-0550,ES-CG-10,ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0593,CGP005-RC-0593,CGSRC-ATLAS-0554,ES-CG-10,ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0594,CGP005-RC-0594,CGSRC-ATLAS-0560,ES-CG-10,ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0595,CGP005-RC-0595,CGSRC-ATLAS-0561,ES-CG-10,ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0596,CGP005-RC-0596,CGSRC-ATLAS-0567,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0597,CGP005-RC-0597,CGSRC-ATLAS-0578,ES-CG-10,ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0598,CGP005-RC-0598,CGSRC-ATLAS-0582,ES-CG-10,ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0599,CGP005-RC-0599,CGSRC-ATLAS-0583,ES-CG-10,ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0600,CGP005-RC-0600,CGSRC-ATLAS-0586,ES-CG-13,ES-CG-13;ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0601,CGP005-RC-0601,CGSRC-ATLAS-0596,ES-CG-10,ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0602,CGP005-RC-0602,CGSRC-ATLAS-0600,ES-CG-13,ES-CG-13;ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0603,CGP005-RC-0603,CGSRC-ATLAS-0602,ES-CG-10,ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0604,CGP005-RC-0604,CGSRC-BLOCK-0001,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,NON_NORMATIVE_EXCLUDED_SOURCE
CGP006-ALLOC-0605,CGP005-RC-0605,CGSRC-BLOCK-0002,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,NON_NORMATIVE_EXCLUDED_SOURCE
CGP006-ALLOC-0606,CGP005-RC-0606,CGSRC-BLOCK-0003,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,NON_NORMATIVE_EXCLUDED_SOURCE
CGP006-ALLOC-0607,CGP005-RC-0607,CGSRC-BLOCK-0004,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,NON_NORMATIVE_EXCLUDED_SOURCE
CGP006-ALLOC-0608,CGP005-RC-0608,CGSRC-EXT-0001,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0609,CGP005-RC-0609,CGSRC-EXT-0002,ES-CG-10,ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0610,CGP005-RC-0610,CGSRC-EXT-0003,ES-CG-10,ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0611,CGP005-RC-0611,CGSRC-EXT-0005,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0612,CGP005-RC-0612,CGSRC-EXT-0006,ES-CG-10,ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
CGP006-ALLOC-0613,CGP005-RC-0613,CGSRC-EXT-0007,ES-CG-10,ES-CG-10,CGP005_REFERENCE_CORPUS_ROW,0,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY
