feature_id,parent_feature_id,feature_name,product_domain,stable_id_basis,historical_or_repository_mapping,status
ES-FEAT-INTEGRATIONS-010,ES-FEAT-INTEGRATIONS-000,maps,Integrations and external providers,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Integrations.jsx;frontend/src/pages/Expenses.jsx;frontend/src/pages/RideGps.jsx;frontend/src/pages/CareLedgerTab.jsx;frontend/src/pages/FeatureWorkspace.jsx;backend/routes/admin_billing.py;backend/routes/admin_review.py;backend/routes/horse_ledger.py;backend/routes/membership.py;backend/routes/onboarding.py,MATRIX_ROW
ES-FEAT-INTEGRATIONS-011,ES-FEAT-INTEGRATIONS-000,storage,Integrations and external providers,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Integrations.jsx;frontend/src/pages/Expenses.jsx;frontend/src/pages/RideGps.jsx;frontend/src/pages/CareLedgerTab.jsx;frontend/src/pages/Equipment.jsx;backend/routes/admin_billing.py;backend/routes/admin_review.py;backend/routes/backlog.py;backend/routes/document_signatures.py;backend/routes/horse_ledger.py,MATRIX_ROW
ES-FEAT-INTEGRATIONS-012,ES-FEAT-INTEGRATIONS-000,media processing,Integrations and external providers,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Integrations.jsx;frontend/src/pages/Expenses.jsx;frontend/src/pages/RideGps.jsx;frontend/src/pages/CareLedgerTab.jsx;frontend/src/pages/FeatureWorkspace.jsx;backend/routes/membership.py;backend/routes/admin_billing.py;backend/routes/admin_review.py;backend/routes/document_signatures.py;backend/routes/guardian_intake.py,MATRIX_ROW
ES-FEAT-INTEGRATIONS-013,ES-FEAT-INTEGRATIONS-000,identity providers,Integrations and external providers,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Integrations.jsx;frontend/src/pages/CareLedgerTab.jsx;frontend/src/pages/Expenses.jsx;frontend/src/pages/RideGps.jsx;frontend/src/pages/FeatureWorkspace.jsx;backend/routes/horse_ledger.py;backend/routes/admin_review.py;backend/routes/membership.py;backend/routes/onboarding.py;backend/routes/admin_billing.py,MATRIX_ROW
ES-FEAT-INTEGRATIONS-014,ES-FEAT-INTEGRATIONS-000,accounting imports,Integrations and external providers,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Integrations.jsx;frontend/src/pages/Expenses.jsx;frontend/src/pages/RideGps.jsx;frontend/src/pages/CareLedgerTab.jsx;frontend/src/pages/FeatureWorkspace.jsx;backend/routes/onboarding.py;backend/routes/admin_billing.py;backend/routes/admin_review.py;backend/routes/horse_ledger.py;backend/routes/invites.py,MATRIX_ROW
ES-FEAT-INTEGRATIONS-015,ES-FEAT-INTEGRATIONS-000,payment imports,Integrations and external providers,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Payments.jsx;frontend/src/pages/Integrations.jsx;frontend/src/pages/Expenses.jsx;frontend/src/pages/RideGps.jsx;frontend/src/pages/AdvancedReports.jsx;backend/routes/membership.py;backend/routes/onboarding.py;backend/routes/admin_billing.py;backend/routes/admin_review.py;backend/routes/billing.py,MATRIX_ROW
ES-FEAT-INTEGRATIONS-016,ES-FEAT-INTEGRATIONS-000,data export,Integrations and external providers,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Integrations.jsx;frontend/src/pages/Expenses.jsx;frontend/src/pages/RideGps.jsx;frontend/src/pages/FeatureWorkspace.jsx;frontend/src/pages/GroupMessaging.jsx;backend/routes/admin_billing.py;backend/routes/backlog.py;backend/routes/admin.py;backend/routes/admin_review.py;backend/routes/audit.py,MATRIX_ROW
ES-FEAT-MOBILE-000,ROOT,"Mobile, offline, and synchronization","Mobile, offline, and synchronization",DOMAIN_PARENT_FROM_DIRECTIVE_SECTION_8,frontend/src/lib/taskSync.js; frontend/src/pages/MobileReadiness.jsx; frontend/android; frontend/ios; docs/FIELD_RELIABILITY_OFFLINE_MATRIX.md,DOMAIN_PARENT_ONLY_NOT_A_MATRIX_ROW
ES-FEAT-MOBILE-001,ES-FEAT-MOBILE-000,native apps,"Mobile, offline, and synchronization",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/MobileReadiness.jsx;frontend/src/pages/Rehab.jsx;frontend/src/pages/Today.jsx,MATRIX_ROW
ES-FEAT-MOBILE-002,ES-FEAT-MOBILE-000,PWA,"Mobile, offline, and synchronization",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/MobileReadiness.jsx;frontend/src/pages/Rehab.jsx;frontend/src/pages/Today.jsx,MATRIX_ROW
ES-FEAT-MOBILE-003,ES-FEAT-MOBILE-000,local storage,"Mobile, offline, and synchronization",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/MobileReadiness.jsx;frontend/src/pages/Today.jsx;frontend/src/pages/AdvancedReports.jsx;frontend/src/pages/Competitions.jsx;frontend/src/pages/EmergencyWorkflows.jsx;backend/routes/document_signatures.py;backend/routes/backlog.py;backend/routes/subscriptions.py,MATRIX_ROW
ES-FEAT-MOBILE-004,ES-FEAT-MOBILE-000,offline task work,"Mobile, offline, and synchronization",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/MobileReadiness.jsx;frontend/src/pages/MyWork.jsx;frontend/src/pages/Today.jsx;frontend/src/pages/EmergencyWorkflows.jsx;frontend/src/pages/FeatureWorkspace.jsx;backend/routes/owner_updates.py;backend/routes/pulse.py;backend/routes/staff_intake.py;backend/routes/admin.py;backend/routes/auth.py,MATRIX_ROW
ES-FEAT-MOBILE-005,ES-FEAT-MOBILE-000,offline care work,"Mobile, offline, and synchronization",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/CareLedgerTab.jsx;frontend/src/pages/EmergencyWorkflows.jsx;frontend/src/pages/FeatureWorkspace.jsx;frontend/src/pages/HealthCareLogs.jsx;frontend/src/pages/MobileReadiness.jsx;backend/routes/care.py;backend/routes/admin.py;backend/routes/horse_ledger.py;backend/routes/pulse.py;backend/routes/service_provider_center.py,MATRIX_ROW
ES-FEAT-MOBILE-006,ES-FEAT-MOBILE-000,queued writes,"Mobile, offline, and synchronization",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/MobileReadiness.jsx;frontend/src/pages/Today.jsx;frontend/src/pages/GroupMessaging.jsx;frontend/src/pages/Rehab.jsx;frontend/src/pages/SubscriptionBilling.jsx;backend/routes/audit.py;backend/routes/horse_ledger.py;backend/routes/horses.py;backend/routes/recurring_charges.py,MATRIX_ROW
ES-FEAT-MOBILE-007,ES-FEAT-MOBILE-000,stale permissions,"Mobile, offline, and synchronization",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/MobileReadiness.jsx;frontend/src/pages/ArenaSchedule.jsx;frontend/src/pages/BarnLocations.jsx;frontend/src/pages/Dashboard.jsx;frontend/src/pages/Forbidden.jsx;backend/routes/admin.py;backend/routes/admin_billing.py;backend/routes/admin_review.py;backend/routes/audit.py;backend/routes/backlog.py,MATRIX_ROW
ES-FEAT-MOBILE-008,ES-FEAT-MOBILE-000,stale guardian authority,"Mobile, offline, and synchronization",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/features/dashboards/GuardianDashboard.jsx;frontend/src/pages/MobileReadiness.jsx;frontend/src/features/dashboards/PersonalDashboard.jsx;frontend/src/pages/Rehab.jsx;frontend/src/pages/Today.jsx;backend/routes/student_guardians.py;backend/routes/guardian_intake.py;backend/routes/billing.py;backend/routes/document_signatures.py;backend/routes/operations.py,MATRIX_ROW
ES-FEAT-MOBILE-009,ES-FEAT-MOBILE-000,conflict detection,"Mobile, offline, and synchronization",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/MobileReadiness.jsx;frontend/src/pages/Lessons.jsx;frontend/src/pages/Rehab.jsx;frontend/src/pages/Today.jsx;frontend/src/pages/Training.jsx,MATRIX_ROW
ES-FEAT-MOBILE-010,ES-FEAT-MOBILE-000,conflict resolution,"Mobile, offline, and synchronization",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/MobileReadiness.jsx;frontend/src/pages/Lessons.jsx;frontend/src/pages/Rehab.jsx;frontend/src/pages/Today.jsx;frontend/src/pages/Training.jsx,MATRIX_ROW
ES-FEAT-MOBILE-011,ES-FEAT-MOBILE-000,lost devices,"Mobile, offline, and synchronization",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/MobileReadiness.jsx;frontend/src/pages/Rehab.jsx;frontend/src/pages/Today.jsx,MATRIX_ROW
ES-FEAT-MOBILE-012,ES-FEAT-MOBILE-000,sync visibility,"Mobile, offline, and synchronization",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/MobileReadiness.jsx;frontend/src/pages/Messaging.jsx;frontend/src/pages/OwnerUpdates.jsx;frontend/src/pages/Rehab.jsx;frontend/src/pages/Today.jsx;backend/routes/owner_updates.py;backend/routes/pulse.py;backend/routes/account_context.py;backend/routes/admin.py;backend/routes/admin_review.py,MATRIX_ROW
ES-FEAT-MOBILE-013,ES-FEAT-MOBILE-000,recovery,"Mobile, offline, and synchronization",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/MobileReadiness.jsx;frontend/src/pages/Rehab.jsx;frontend/src/pages/Today.jsx,MATRIX_ROW
ES-FEAT-ADMINOPS-000,ROOT,"Administration, support, security, and operations","Administration, support, security, and operations",DOMAIN_PARENT_FROM_DIRECTIVE_SECTION_8,frontend/src/pages/admin; backend/routes/admin_portal; backend/core/audit.py; backend/core/config.py,DOMAIN_PARENT_ONLY_NOT_A_MATRIX_ROW
ES-FEAT-ADMINOPS-001,ES-FEAT-ADMINOPS-000,platform administration,"Administration, support, security, and operations",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/features/dashboards/PersonalDashboard.jsx;frontend/src/pages/AdminBillingDashboard.jsx;frontend/src/pages/Dashboard.jsx;frontend/src/pages/Landing.jsx;frontend/src/pages/Onboarding.jsx;backend/routes/student_guardians.py;backend/routes/admin.py;backend/routes/admin_billing.py;backend/routes/admin_review.py;backend/routes/auth.py,MATRIX_ROW
ES-FEAT-ADMINOPS-002,ES-FEAT-ADMINOPS-000,facility administration,"Administration, support, security, and operations",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/features/dashboards/FacilityDashboard.jsx;frontend/src/features/dashboards/PersonalDashboard.jsx;frontend/src/pages/Landing.jsx;frontend/src/pages/RoleIntake.jsx;frontend/src/features/dashboards/ServiceProviderDashboard.jsx;backend/routes/auth.py;backend/routes/manager_intake.py;backend/routes/membership.py;backend/routes/onboarding.py;backend/routes/staff_intake.py,MATRIX_ROW
ES-FEAT-ADMINOPS-003,ES-FEAT-ADMINOPS-000,support tooling,"Administration, support, security, and operations",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/features/dashboards/PersonalDashboard.jsx;frontend/src/pages/Dashboard.jsx;frontend/src/pages/Landing.jsx;frontend/src/pages/Onboarding.jsx;frontend/src/pages/Reports.jsx;backend/routes/admin_review.py;backend/routes/staff_intake.py;backend/routes/trainer_intake.py;backend/routes/admin.py;backend/routes/auth.py,MATRIX_ROW
ES-FEAT-ADMINOPS-004,ES-FEAT-ADMINOPS-000,impersonation,"Administration, support, security, and operations",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/features/dashboards/PersonalDashboard.jsx;frontend/src/pages/Dashboard.jsx;frontend/src/pages/Landing.jsx;frontend/src/pages/Onboarding.jsx;frontend/src/pages/Reports.jsx;backend/routes/admin.py;backend/routes/admin_review.py;backend/routes/auth.py;backend/routes/backlog.py;backend/routes/billing.py,MATRIX_ROW
ES-FEAT-ADMINOPS-005,ES-FEAT-ADMINOPS-000,break-glass access,"Administration, support, security, and operations",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/features/dashboards/PersonalDashboard.jsx;frontend/src/pages/AdminBillingDashboard.jsx;frontend/src/pages/AdminReviewQueue.jsx;frontend/src/pages/Billing.jsx;frontend/src/pages/CareLedgerTab.jsx;backend/routes/admin.py;backend/routes/onboarding.py;backend/routes/admin_billing.py;backend/routes/admin_review.py;backend/routes/auth.py,MATRIX_ROW
ES-FEAT-ADMINOPS-006,ES-FEAT-ADMINOPS-000,monitoring,"Administration, support, security, and operations",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/features/dashboards/PersonalDashboard.jsx;frontend/src/pages/Dashboard.jsx;frontend/src/pages/Landing.jsx;frontend/src/pages/Onboarding.jsx;frontend/src/pages/Reports.jsx;backend/routes/admin.py;backend/routes/admin_review.py;backend/routes/auth.py;backend/routes/backlog.py;backend/routes/billing.py,MATRIX_ROW
ES-FEAT-ADMINOPS-007,ES-FEAT-ADMINOPS-000,audit review,"Administration, support, security, and operations",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/AdminReviewQueue.jsx;frontend/src/pages/AuditLog.jsx;frontend/src/pages/ReviewQueue.jsx;frontend/src/pages/Onboarding.jsx;frontend/src/features/dashboards/PersonalDashboard.jsx;backend/routes/admin_review.py;backend/routes/audit.py;backend/routes/auth.py;backend/routes/backlog.py;backend/routes/onboarding.py,MATRIX_ROW
ES-FEAT-ADMINOPS-008,ES-FEAT-ADMINOPS-000,incident response,"Administration, support, security, and operations",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Incidents.jsx;frontend/src/pages/Reports.jsx;frontend/src/features/dashboards/PersonalDashboard.jsx;frontend/src/features/dashboards/ServiceProviderDashboard.jsx;frontend/src/features/dashboards/TrainerDashboard.jsx;backend/routes/operations.py;backend/routes/dashboard.py;backend/routes/manager_intake.py;backend/routes/staff_intake.py;backend/routes/trainer_intake.py,MATRIX_ROW
ES-FEAT-ADMINOPS-009,ES-FEAT-ADMINOPS-000,backup,"Administration, support, security, and operations",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/features/dashboards/PersonalDashboard.jsx;frontend/src/pages/Dashboard.jsx;frontend/src/pages/Landing.jsx;frontend/src/pages/Onboarding.jsx;frontend/src/pages/Reports.jsx;backend/routes/admin.py;backend/routes/admin_review.py;backend/routes/auth.py;backend/routes/backlog.py;backend/routes/billing.py,MATRIX_ROW
ES-FEAT-ADMINOPS-010,ES-FEAT-ADMINOPS-000,restore,"Administration, support, security, and operations",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/features/dashboards/PersonalDashboard.jsx;frontend/src/pages/Dashboard.jsx;frontend/src/pages/Landing.jsx;frontend/src/pages/Onboarding.jsx;frontend/src/pages/Reports.jsx;backend/routes/admin.py;backend/routes/admin_review.py;backend/routes/auth.py;backend/routes/backlog.py;backend/routes/billing.py,MATRIX_ROW
ES-FEAT-ADMINOPS-011,ES-FEAT-ADMINOPS-000,rollback,"Administration, support, security, and operations",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/features/dashboards/PersonalDashboard.jsx;frontend/src/pages/Dashboard.jsx;frontend/src/pages/Landing.jsx;frontend/src/pages/Onboarding.jsx;frontend/src/pages/Reports.jsx;backend/routes/admin.py;backend/routes/admin_review.py;backend/routes/auth.py;backend/routes/backlog.py;backend/routes/billing.py,MATRIX_ROW
ES-FEAT-ADMINOPS-012,ES-FEAT-ADMINOPS-000,feature flags,"Administration, support, security, and operations",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/FeatureWorkspace.jsx;frontend/src/features/dashboards/PersonalDashboard.jsx;frontend/src/pages/AiAutomation.jsx;frontend/src/pages/Competitions.jsx;frontend/src/pages/Dashboard.jsx;backend/routes/backlog.py;backend/routes/billing.py;backend/routes/admin.py;backend/routes/admin_review.py;backend/routes/auth.py,MATRIX_ROW
ES-FEAT-ADMINOPS-013,ES-FEAT-ADMINOPS-000,release,"Administration, support, security, and operations",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/features/dashboards/PersonalDashboard.jsx;frontend/src/pages/Dashboard.jsx;frontend/src/pages/Landing.jsx;frontend/src/pages/Onboarding.jsx;frontend/src/pages/Reports.jsx;backend/routes/admin.py;backend/routes/admin_review.py;backend/routes/auth.py;backend/routes/backlog.py;backend/routes/billing.py,MATRIX_ROW
ES-FEAT-ADMINOPS-014,ES-FEAT-ADMINOPS-000,suspension,"Administration, support, security, and operations",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/features/dashboards/PersonalDashboard.jsx;frontend/src/pages/Dashboard.jsx;frontend/src/pages/Landing.jsx;frontend/src/pages/Onboarding.jsx;frontend/src/pages/Reports.jsx;backend/routes/admin.py;backend/routes/admin_review.py;backend/routes/auth.py;backend/routes/backlog.py;backend/routes/billing.py,MATRIX_ROW
ES-FEAT-ADMINOPS-015,ES-FEAT-ADMINOPS-000,provider operations,"Administration, support, security, and operations",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/features/dashboards/ServiceProviderDashboard.jsx;frontend/src/pages/Landing.jsx;frontend/src/pages/Dashboard.jsx;frontend/src/pages/Onboarding.jsx;frontend/src/pages/Reports.jsx;backend/routes/operations.py;backend/routes/backlog.py;backend/routes/membership.py;backend/routes/onboarding.py;backend/routes/service_provider_center.py,MATRIX_ROW
ES-FEAT-ADMINOPS-016,ES-FEAT-ADMINOPS-000,data correction,"Administration, support, security, and operations",ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Reports.jsx;frontend/src/features/dashboards/PersonalDashboard.jsx;frontend/src/features/dashboards/ServiceProviderDashboard.jsx;frontend/src/features/dashboards/TrainerDashboard.jsx;frontend/src/pages/AcceptInvite.jsx;backend/routes/admin.py;backend/routes/backlog.py;backend/routes/billing.py;backend/routes/manager_intake.py;backend/routes/operations.py,MATRIX_ROW
ES-FEAT-DEVELOPER-000,ROOT,Developer platform and extensibility,Developer platform and extensibility,DOMAIN_PARENT_FROM_DIRECTIVE_SECTION_8,backend/routes/backlog.py; backend/server.py; governance/implementation/code-guides/registers,DOMAIN_PARENT_ONLY_NOT_A_MATRIX_ROW
ES-FEAT-DEVELOPER-001,ES-FEAT-DEVELOPER-000,APIs,Developer platform and extensibility,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/AdminBillingDashboard.jsx;backend/routes/admin_billing.py;backend/routes/barns.py;backend/routes/document_signatures.py;backend/routes/horse_ledger.py;backend/routes/pulse.py,MATRIX_ROW
ES-FEAT-DEVELOPER-002,ES-FEAT-DEVELOPER-000,webhooks,Developer platform and extensibility,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/AdminBillingDashboard.jsx;frontend/src/pages/SubscriptionSuccess.jsx;backend/routes/admin_billing.py;backend/routes/barns.py;backend/routes/document_signatures.py;backend/routes/horse_ledger.py;backend/routes/pulse.py,MATRIX_ROW
ES-FEAT-DEVELOPER-003,ES-FEAT-DEVELOPER-000,events,Developer platform and extensibility,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/AdminBillingDashboard.jsx;backend/routes/admin_billing.py;backend/routes/analytics.py;backend/routes/barns.py;backend/routes/document_signatures.py;backend/routes/horse_ledger.py,MATRIX_ROW
ES-FEAT-DEVELOPER-004,ES-FEAT-DEVELOPER-000,adapters,Developer platform and extensibility,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/AdminBillingDashboard.jsx;backend/routes/admin_billing.py;backend/routes/barns.py;backend/routes/document_signatures.py;backend/routes/horse_ledger.py;backend/routes/pulse.py,MATRIX_ROW
ES-FEAT-DEVELOPER-005,ES-FEAT-DEVELOPER-000,plugins,Developer platform and extensibility,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/AdminBillingDashboard.jsx;backend/routes/admin_billing.py;backend/routes/barns.py;backend/routes/document_signatures.py;backend/routes/horse_ledger.py;backend/routes/pulse.py,MATRIX_ROW
ES-FEAT-DEVELOPER-006,ES-FEAT-DEVELOPER-000,service accounts,Developer platform and extensibility,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/features/dashboards/ServiceProviderDashboard.jsx;frontend/src/pages/AdminBillingDashboard.jsx;frontend/src/pages/AdminReviewQueue.jsx;frontend/src/pages/CareLedgerTab.jsx;frontend/src/pages/Enrollment.jsx;backend/routes/service_provider_center.py;backend/routes/admin_billing.py;backend/routes/barn_owner_intake.py;backend/routes/horse_ledger.py;backend/routes/admin_review.py,MATRIX_ROW
ES-FEAT-DEVELOPER-007,ES-FEAT-DEVELOPER-000,integrations,Developer platform and extensibility,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/Integrations.jsx;frontend/src/pages/AdminBillingDashboard.jsx;frontend/src/pages/Expenses.jsx;frontend/src/pages/FeatureWorkspace.jsx;frontend/src/pages/GroupMessaging.jsx;backend/routes/admin_billing.py;backend/routes/barns.py;backend/routes/document_signatures.py;backend/routes/horse_ledger.py;backend/routes/pulse.py,MATRIX_ROW
ES-FEAT-DEVELOPER-008,ES-FEAT-DEVELOPER-000,rate limits,Developer platform and extensibility,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/AdminBillingDashboard.jsx;frontend/src/pages/HealthCareLogs.jsx;frontend/src/pages/HorseProfile.jsx;frontend/src/pages/Incidents.jsx;frontend/src/pages/OwnerPortal.jsx;backend/routes/document_signatures.py;backend/routes/admin_billing.py;backend/routes/audit.py;backend/routes/auth.py;backend/routes/barns.py,MATRIX_ROW
ES-FEAT-DEVELOPER-009,ES-FEAT-DEVELOPER-000,versioning,Developer platform and extensibility,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/AdminBillingDashboard.jsx;backend/routes/admin_billing.py;backend/routes/barns.py;backend/routes/document_signatures.py;backend/routes/horse_ledger.py;backend/routes/pulse.py,MATRIX_ROW
ES-FEAT-DEVELOPER-010,ES-FEAT-DEVELOPER-000,developer credentials,Developer platform and extensibility,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/AdminBillingDashboard.jsx;frontend/src/pages/Enrollment.jsx;backend/routes/admin.py;backend/routes/admin_billing.py;backend/routes/auth.py;backend/routes/barns.py;backend/routes/document_signatures.py,MATRIX_ROW
ES-FEAT-DEVELOPER-011,ES-FEAT-DEVELOPER-000,sandbox behavior,Developer platform and extensibility,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/AdminBillingDashboard.jsx;frontend/src/pages/CareLedgerTab.jsx;frontend/src/pages/Reports.jsx;backend/routes/document_signatures.py;backend/routes/horse_ledger.py;backend/routes/admin_billing.py;backend/routes/analytics.py;backend/routes/barns.py,MATRIX_ROW
ES-FEAT-DEVELOPER-012,ES-FEAT-DEVELOPER-000,deprecation,Developer platform and extensibility,ES-FEAT-<DOMAIN>-<NUMBER> assigned by this V1.0 package,frontend/src/pages/AdminBillingDashboard.jsx;backend/routes/admin_billing.py;backend/routes/barns.py;backend/routes/dashboard.py;backend/routes/document_signatures.py;backend/routes/horse_ledger.py,MATRIX_ROW
