gap_id,feature_id,feature_name,product_domain,has_non_pia_governance_gap,primary_non_pia_gap_type,code_guide_gap,adr_gap,operating_standard_gap,runbook_gap,implementation_verification_gap,source_authority_gap,dependency_gap,conflict_gap,release_planning_gap,gap_severity,risk_severity,risk_score,governance_readiness_score,required_artifact_or_action,recommended_owner,recommended_next_action,founder_decision_required,closure_criteria,source_ids
GAP-ES-FEAT-FINANCIAL-013,ES-FEAT-FINANCIAL-013,payouts,Financial operations,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,YES,YES,P2,HIGH,9,86,IMPLEMENTATION_VERIFICATION,ENGINEERING,VERIFY_REPOSITORY_IMPLEMENTATION,FDQ-008,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-BACKLOG;SRC-BACKEND-ROUTE-BILLING;SRC-BACKEND-ROUTE-MANAGER-INTAKE;SRC-BACKEND-ROUTE-MEMBERSHIP;SRC-BACKEND-ROUTE-ONBOARDING;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-OPERATIONS-ROUTES;SRC-BACKEND-TEST-TEST-OPERATIONS-SCOPING;SRC-BACKEND-TEST-TEST-RF12-BILLING-PAYMENTS-EXPORTS-FINANCIAL-TRUTH;SRC-CANON-AGREEMENT-CONSENT-AUTHORIZATION-CANON-V2.1;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-BUSINESS-CANON-V2.1;SRC-CANON-FINANCIAL-TRUTH-CANON-V2.1;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-DASHBOARD;SRC-FRONTEND-PAGE-FINANCIALDASHBOARD;SRC-FRONTEND-PAGE-LANDING;SRC-FRONTEND-PAGE-ONBOARDING;SRC-FRONTEND-PAGE-REPORTS;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-09-DISPOSITION;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-FINANCIAL-014,ES-FEAT-FINANCIAL-014,marketplace payments,Financial operations,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,YES,YES,P2,HIGH,9,86,IMPLEMENTATION_VERIFICATION,ENGINEERING,VERIFY_REPOSITORY_IMPLEMENTATION,FDQ-008,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-ADMIN-REVIEW;SRC-BACKEND-ROUTE-AUTH;SRC-BACKEND-ROUTE-BACKLOG;SRC-BACKEND-ROUTE-BILLING;SRC-BACKEND-ROUTE-MEMBERSHIP;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-MARKETPLACE-SIGNUP;SRC-BACKEND-TEST-TEST-OPERATIONS-ROUTES;SRC-BACKEND-TEST-TEST-OPERATIONS-SCOPING;SRC-BACKEND-TEST-TEST-RF12-BILLING-PAYMENTS-EXPORTS-FINANCIAL-TRUTH;SRC-CANON-AGREEMENT-CONSENT-AUTHORIZATION-CANON-V2.1;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-BUSINESS-CANON-V2.1;SRC-CANON-FINANCIAL-TRUTH-CANON-V2.1;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-ADVANCEDREPORTS;SRC-FRONTEND-PAGE-DASHBOARD;SRC-FRONTEND-PAGE-FINANCIALDASHBOARD;SRC-FRONTEND-PAGE-LANDING;SRC-FRONTEND-PAGE-PAYMENTS;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-09-DISPOSITION;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-FINANCIAL-015,ES-FEAT-FINANCIAL-015,taxes,Financial operations,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,YES,YES,P2,HIGH,9,86,IMPLEMENTATION_VERIFICATION,ENGINEERING,VERIFY_REPOSITORY_IMPLEMENTATION,FDQ-008,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-BACKLOG;SRC-BACKEND-ROUTE-BILLING;SRC-BACKEND-ROUTE-MANAGER-INTAKE;SRC-BACKEND-ROUTE-MEMBERSHIP;SRC-BACKEND-ROUTE-ONBOARDING;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-OPERATIONS-ROUTES;SRC-BACKEND-TEST-TEST-OPERATIONS-SCOPING;SRC-BACKEND-TEST-TEST-RF12-BILLING-PAYMENTS-EXPORTS-FINANCIAL-TRUTH;SRC-CANON-AGREEMENT-CONSENT-AUTHORIZATION-CANON-V2.1;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-BUSINESS-CANON-V2.1;SRC-CANON-FINANCIAL-TRUTH-CANON-V2.1;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-DASHBOARD;SRC-FRONTEND-PAGE-FINANCIALDASHBOARD;SRC-FRONTEND-PAGE-LANDING;SRC-FRONTEND-PAGE-ONBOARDING;SRC-FRONTEND-PAGE-REPORTS;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-09-DISPOSITION;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-FINANCIAL-016,ES-FEAT-FINANCIAL-016,accounting export,Financial operations,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,YES,YES,P2,HIGH,12,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-BACKLOG;SRC-BACKEND-ROUTE-BILLING;SRC-BACKEND-ROUTE-MANAGER-INTAKE;SRC-BACKEND-ROUTE-MEMBERSHIP;SRC-BACKEND-ROUTE-ONBOARDING;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-OPERATIONS-ROUTES;SRC-BACKEND-TEST-TEST-OPERATIONS-SCOPING;SRC-BACKEND-TEST-TEST-RF12-BILLING-PAYMENTS-EXPORTS-FINANCIAL-TRUTH;SRC-CANON-AGREEMENT-CONSENT-AUTHORIZATION-CANON-V2.1;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-BUSINESS-CANON-V2.1;SRC-CANON-FINANCIAL-TRUTH-CANON-V2.1;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-DASHBOARD;SRC-FRONTEND-PAGE-DASHBOARDRESOLVER;SRC-FRONTEND-PAGE-FACILITYDASHBOARD;SRC-FRONTEND-PAGE-FINANCIALDASHBOARD;SRC-FRONTEND-PAGE-REPORTS;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-09-DISPOSITION;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-FINANCIAL-017,ES-FEAT-FINANCIAL-017,financial reporting,Financial operations,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,NO,YES,YES,P3,HIGH,6,94,NO_NEW_ARTIFACT,ENGINEERING,VERIFY_REPOSITORY_IMPLEMENTATION,FDQ-007,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-BACKLOG;SRC-BACKEND-ROUTE-BILLING;SRC-BACKEND-ROUTE-MANAGER-INTAKE;SRC-BACKEND-ROUTE-MEMBERSHIP;SRC-BACKEND-ROUTE-ONBOARDING;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-OPERATIONS-ROUTES;SRC-BACKEND-TEST-TEST-OPERATIONS-SCOPING;SRC-BACKEND-TEST-TEST-RF12-BILLING-PAYMENTS-EXPORTS-FINANCIAL-TRUTH;SRC-CANON-AGREEMENT-CONSENT-AUTHORIZATION-CANON-V2.1;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-BUSINESS-CANON-V2.1;SRC-CANON-FINANCIAL-TRUTH-CANON-V2.1;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-DASHBOARD;SRC-FRONTEND-PAGE-FINANCIALDASHBOARD;SRC-FRONTEND-PAGE-LANDING;SRC-FRONTEND-PAGE-ONBOARDING;SRC-FRONTEND-PAGE-REPORTS;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-09-DISPOSITION;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-FINANCIAL-018,ES-FEAT-FINANCIAL-018,evidence and reconciliation,Financial operations,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,YES,YES,P2,HIGH,12,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-BACKLOG;SRC-BACKEND-ROUTE-BILLING;SRC-BACKEND-ROUTE-MANAGER-INTAKE;SRC-BACKEND-ROUTE-MEMBERSHIP;SRC-BACKEND-ROUTE-ONBOARDING;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-BUILD-NEXT-13M-ROLE-SMOKE-EVIDENCE;SRC-BACKEND-TEST-TEST-BUILD-NEXT-15C-C-TODAY-PULSE-ROLE-HOME-EVIDENCE;SRC-BACKEND-TEST-TEST-BUILD-NEXT-15D-TODAY-PULSE-UAT-EVIDENCE;SRC-BACKEND-TEST-TEST-BUILD-NEXT-17C-ROLE-JOURNEY-LAUNCH-TRUST-EVIDENCE;SRC-BACKEND-TEST-TEST-BUILD-NEXT-5D-MINOR-PARENT-EVIDENCE;SRC-BACKEND-TEST-TEST-BUILD-NEXT-7A-STAGING-UAT-EVIDENCE;SRC-BACKEND-TEST-TEST-RF19-STAGING-UAT-EVIDENCE-CAPTURE;SRC-BACKEND-TEST-TEST-TASKENGINE-RECONCILIATION-SCOPING;SRC-CANON-AGREEMENT-CONSENT-AUTHORIZATION-CANON-V2.1;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-BUSINESS-CANON-V2.1;SRC-CANON-FINANCIAL-TRUTH-CANON-V2.1;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-DASHBOARD;SRC-FRONTEND-PAGE-FINANCIALDASHBOARD;SRC-FRONTEND-PAGE-LANDING;SRC-FRONTEND-PAGE-ONBOARDING;SRC-FRONTEND-PAGE-REPORTS;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-09-DISPOSITION;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-FINANCIAL-019,ES-FEAT-FINANCIAL-019,owner-visible projections,Financial operations,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,YES,YES,P2,HIGH,12,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-BACKLOG;SRC-BACKEND-ROUTE-BILLING;SRC-BACKEND-ROUTE-HORSE-LEDGER;SRC-BACKEND-ROUTE-MANAGER-INTAKE;SRC-BACKEND-ROUTE-MEMBERSHIP;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-OPERATIONS-ROUTES;SRC-BACKEND-TEST-TEST-OPERATIONS-SCOPING;SRC-BACKEND-TEST-TEST-RF12-BILLING-PAYMENTS-EXPORTS-FINANCIAL-TRUTH;SRC-CANON-AGREEMENT-CONSENT-AUTHORIZATION-CANON-V2.1;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-BUSINESS-CANON-V2.1;SRC-CANON-FINANCIAL-TRUTH-CANON-V2.1;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-DASHBOARD;SRC-FRONTEND-PAGE-FINANCIALDASHBOARD;SRC-FRONTEND-PAGE-LANDING;SRC-FRONTEND-PAGE-ONBOARDING;SRC-FRONTEND-PAGE-PERSONALDASHBOARD;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-ITEM-09-DISPOSITION;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-INVENTORY-001,ES-FEAT-INVENTORY-001,feed inventory,Inventory and assets,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,NO,YES,P2,HIGH,12,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-CARE;SRC-BACKEND-ROUTE-DASHBOARD;SRC-BACKEND-ROUTE-HORSE-LEDGER;SRC-BACKEND-ROUTE-MANAGER-INTAKE;SRC-BACKEND-ROUTE-ONBOARDING;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-TASK-ROUTES-INVENTORY;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-BARN-CANON-V3.1;SRC-CANON-EQUINE-HEALTH-CANON-V1.1;SRC-CANON-RECORDS-CANON-V2.1;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-FEED;SRC-FRONTEND-PAGE-INVENTORY;SRC-FRONTEND-PAGE-ONBOARDING;SRC-FRONTEND-PAGE-ROLEINTAKE;SRC-FRONTEND-PAGE-SUPPLYINVENTORY;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-INVENTORY-002,ES-FEAT-INVENTORY-002,medication supplies,Inventory and assets,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,NO,YES,P2,HIGH,12,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-CARE;SRC-BACKEND-ROUTE-DASHBOARD;SRC-BACKEND-ROUTE-MANAGER-INTAKE;SRC-BACKEND-ROUTE-ONBOARDING;SRC-BACKEND-ROUTE-OWNER;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-TASK-ROUTES-INVENTORY;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-BARN-CANON-V3.1;SRC-CANON-EQUINE-HEALTH-CANON-V1.1;SRC-CANON-RECORDS-CANON-V2.1;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-HEALTHCARELOGS;SRC-FRONTEND-PAGE-HORSEPROFILE;SRC-FRONTEND-PAGE-INVENTORY;SRC-FRONTEND-PAGE-MEDICATIONS;SRC-FRONTEND-PAGE-ONBOARDING;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-INVENTORY-003,ES-FEAT-INVENTORY-003,equipment,Inventory and assets,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,NO,YES,P2,HIGH,12,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-HORSE-LEDGER;SRC-BACKEND-ROUTE-MANAGER-INTAKE;SRC-BACKEND-ROUTE-ONBOARDING;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-TASK-ROUTES-INVENTORY;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-BARN-CANON-V3.1;SRC-CANON-EQUINE-HEALTH-CANON-V1.1;SRC-CANON-RECORDS-CANON-V2.1;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-CARELEDGERTAB;SRC-FRONTEND-PAGE-EQUIPMENT;SRC-FRONTEND-PAGE-INVENTORY;SRC-FRONTEND-PAGE-ONBOARDING;SRC-FRONTEND-PAGE-ROLEINTAKE;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-INVENTORY-004,ES-FEAT-INVENTORY-004,tack,Inventory and assets,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,NO,YES,P2,HIGH,12,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-MANAGER-INTAKE;SRC-BACKEND-ROUTE-ONBOARDING;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-TASK-ROUTES-INVENTORY;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-BARN-CANON-V3.1;SRC-CANON-EQUINE-HEALTH-CANON-V1.1;SRC-CANON-RECORDS-CANON-V2.1;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-EMERGENCYCONTACTS;SRC-FRONTEND-PAGE-EQUIPMENT;SRC-FRONTEND-PAGE-INVENTORY;SRC-FRONTEND-PAGE-ONBOARDING;SRC-FRONTEND-PAGE-OWNERUPDATES;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-INVENTORY-005,ES-FEAT-INVENTORY-005,lots,Inventory and assets,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,NO,YES,P2,HIGH,12,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-MANAGER-INTAKE;SRC-BACKEND-ROUTE-ONBOARDING;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-TASK-ROUTES-INVENTORY;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-BARN-CANON-V3.1;SRC-CANON-EQUINE-HEALTH-CANON-V1.1;SRC-CANON-RECORDS-CANON-V2.1;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-INVENTORY;SRC-FRONTEND-PAGE-ONBOARDING;SRC-FRONTEND-PAGE-ROLEINTAKE;SRC-FRONTEND-PAGE-SUPPLYINVENTORY;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-INVENTORY-006,ES-FEAT-INVENTORY-006,expiration,Inventory and assets,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,NO,YES,P2,HIGH,12,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-MANAGER-INTAKE;SRC-BACKEND-ROUTE-ONBOARDING;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-TASK-ROUTES-INVENTORY;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-BARN-CANON-V3.1;SRC-CANON-EQUINE-HEALTH-CANON-V1.1;SRC-CANON-RECORDS-CANON-V2.1;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-HEALTHDOCUMENTS;SRC-FRONTEND-PAGE-INVENTORY;SRC-FRONTEND-PAGE-ONBOARDING;SRC-FRONTEND-PAGE-ROLEINTAKE;SRC-FRONTEND-PAGE-SUPPLYINVENTORY;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-INVENTORY-007,ES-FEAT-INVENTORY-007,purchasing,Inventory and assets,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,NO,YES,P2,HIGH,12,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-MANAGER-INTAKE;SRC-BACKEND-ROUTE-ONBOARDING;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-TASK-ROUTES-INVENTORY;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-BARN-CANON-V3.1;SRC-CANON-EQUINE-HEALTH-CANON-V1.1;SRC-CANON-RECORDS-CANON-V2.1;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-INVENTORY;SRC-FRONTEND-PAGE-ONBOARDING;SRC-FRONTEND-PAGE-ROLEINTAKE;SRC-FRONTEND-PAGE-SUPPLYINVENTORY;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
GAP-ES-FEAT-INVENTORY-008,ES-FEAT-INVENTORY-008,receiving,Inventory and assets,NO,NO_NON_PIA_GOVERNANCE_GAP,NO,NO,NO,NO,YES,YES,YES,NO,YES,P2,HIGH,12,74,PIA_SUPPLEMENT,GOVERNANCE,DRAFT_PIA_SUPPLEMENT,FDQ-002,Founder disposition plus source-register update plus validator pass plus implementation/test/evidence gates where applicable,SRC-BACKEND-PERMISSION-MAP;SRC-BACKEND-ROUTE-MANAGER-INTAKE;SRC-BACKEND-ROUTE-ONBOARDING;SRC-BACKEND-SERVER-ASSEMBLY;SRC-BACKEND-TEST-TEST-TASK-ROUTES-INVENTORY;SRC-CANON-AUDIT-CANON-V2.0;SRC-CANON-BARN-CANON-V3.1;SRC-CANON-EQUINE-HEALTH-CANON-V1.1;SRC-CANON-RECORDS-CANON-V2.1;SRC-CODE-GUIDE-PROGRAM-STATUS;SRC-FOUNDER-DIRECTIVE;SRC-FRONTEND-APP-ROUTES;SRC-FRONTEND-PAGE-INVENTORY;SRC-FRONTEND-PAGE-ONBOARDING;SRC-FRONTEND-PAGE-ROLEINTAKE;SRC-FRONTEND-PAGE-SUPPLYINVENTORY;SRC-IMPLEMENTATION-ATLAS;SRC-MASTER-PRODUCT-VISION;SRC-PIA-COMPONENT-OWNERSHIP;SRC-PIA-PORTFOLIO-TEN;SRC-PIA-REALIGNMENT-REGISTER;SRC-ROLE-PERMISSION-MATRIX;SRC-FOUNDER-REVISION-DIRECTIVE-2026-08-01
