path,line,matched_terms,assertion_excerpt,classification,rationale
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,1478,ADOPTED,"CGP006-CL-1477,CGP005-RC-1477,CGSRC-GOV-0819,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/stage0_companion_reconciliation_v1_2/EQUINESYNC_CANON_DEPENDENCY_MAP_V1_1.md,Map**,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,516856c982af8d882ec6f94933b5a0",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,1479,ADOPTED,"CGP006-CL-1478,CGP005-RC-1478,CGSRC-GOV-0820,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/stage0_companion_reconciliation_v1_2/EQUINESYNC_CONSTITUTIONAL_AUTHORITY_MATRIX_V1_1.md,*Every Horse. Every Task. In Sync.*,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,1480,ADOPTED,"CGP006-CL-1479,CGP005-RC-1479,CGSRC-GOV-0821,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/stage0_companion_reconciliation_v1_2/EQUINESYNC_CONSTITUTIONAL_CROSS_REFERENCE_INDEX_V1_1.md,1. Purpose,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,94badc3b6",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,1481,ADOPTED,"CGP006-CL-1480,CGP005-RC-1480,CGSRC-GOV-0822,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/stage0_companion_reconciliation_v1_2/EQUINESYNC_CONSTITUTIONAL_VOCABULARY_AND_DEFINITIONS_INDEX_V1_1.md,AND DEFINITIONS INDEX**,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUT",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,1482,ADOPTED,"CGP006-CL-1481,CGP005-RC-1481,CGSRC-GOV-0823,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/stage0_companion_reconciliation_v1_2/EQUINESYNC_GOVERNANCE_COMPANION_ARTIFACTS_REVIEW_MEMORANDUM_V1_2.md,VERSION 1.2 • FOUNDER-ACCEPTED GOVERNANCE REVIEW ARTIFACT • NOT ADOPTED,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/i",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,1483,ADOPTED,"CGP006-CL-1482,CGP005-RC-1482,CGSRC-GOV-0824,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/stage0_companion_reconciliation_v1_2/EQUINESYNC_SECURITY_FOUNDATIONAL_MODELS_V1_0_FOUNDER_VERSION_EXCEPTION_DIRECTIVE_V1_0.md,EQUINESYNC SECURITY FOUNDATIONAL MODELS V1.0 FOUNDER VERSION EXCEPTION DIRECTIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFER",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,1484,ADOPTED,"CGP006-CL-1483,CGP005-RC-1483,CGSRC-GOV-0825,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/stage0_companion_reconciliation_v1_2/MANIFEST.json,Manifest.Json,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,SUPPORTING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,a29f9467e69d07811ed0e0f6bf1ac43fad86ae71816ce6a9",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,1485,ADOPTED,"CGP006-CL-1484,CGP005-RC-1484,CGSRC-GOV-0826,CGP005_REFERENCE_CORPUS_ROW,docs/canon/reviews/stage0_companion_reconciliation_v1_2/MASTER_MEDIA_FILES_AND_DIGITAL_ASSET_GOVERNANCE_MODEL_V2_1.md,""MASTER MEDIA, FILES, AND DIGITAL ASSET GOVERNANCE MODEL V2.1"",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,ADOPTED_GOVERNANCE,CONTROLLING,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_ONLY_NON_NORMATIVE,NON_NORMATIVE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_CONTEXT_ONLY,governance/implementation/",OUT_OF_SCOPE_CONTEXT_ONLY,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,1534,NOT_ADOPTED;ADOPTED,"CGP006-CL-1533,CGP005-RC-1533,CGSRC-PROP-0001,CGP005_REFERENCE_CORPUS_ROW,docs/canon/MASTER_RELATIONSHIP_MODEL_PROPOSED_CORRECTIONS.md,Master Relationship Model Proposed Corrections,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,PROPOSED_NOT_ADOPTED,PROPOSED,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,EXCLUDED_FROM_DRAFTING,NON_NORMATIVE_EXCLUDED_FROM_DRAFTING,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,NON_NORMATIVE_EXCLUDED_SOURCE,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,46275055",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,1535,NOT_ADOPTED;ADOPTED,"CGP006-CL-1534,CGP005-RC-1534,CGSRC-PROP-0002,CGP005_REFERENCE_CORPUS_ROW,docs/canon/MASTER_RELATIONSHIP_MODEL_V2_0_CANON_INDEX_PROPOSAL.md,Master Relationship Model v2.0 Canon Index Proposal,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,PROPOSED_NOT_ADOPTED,PROPOSED,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,EXCLUDED_FROM_DRAFTING,NON_NORMATIVE_EXCLUDED_FROM_DRAFTING,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,NON_NORMATIVE_EXCLUDED_SOURCE,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.m",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,1536,NOT_ADOPTED;ADOPTED,"CGP006-CL-1535,CGP005-RC-1535,CGSRC-PROP-0003,CGP005_REFERENCE_CORPUS_ROW,docs/canon/MASTER_RELATIONSHIP_MODEL_V2_0_DEPENDENCY_PROPOSALS.md,Master Relationship Model v2.0 Dependency Proposals,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,PROPOSED_NOT_ADOPTED,PROPOSED,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,EXCLUDED_FROM_DRAFTING,NON_NORMATIVE_EXCLUDED_FROM_DRAFTING,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,NON_NORMATIVE_EXCLUDED_SOURCE,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.m",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,1537,NOT_ADOPTED;ADOPTED,"CGP006-CL-1536,CGP005-RC-1536,CGSRC-PROP-0004,CGP005_REFERENCE_CORPUS_ROW,docs/canon/MASTER_RELATIONSHIP_MODEL_V2_0_FINAL_CANDIDATE.md,MASTER RELATIONSHIP MODEL - VERSION 2.0 FINAL CANDIDATE,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,PROPOSED_NOT_ADOPTED,PROPOSED,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,EXCLUDED_FROM_DRAFTING,NON_NORMATIVE_EXCLUDED_FROM_DRAFTING,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,NON_NORMATIVE_EXCLUDED_SOURCE,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,1538,NOT_ADOPTED;ADOPTED,"CGP006-CL-1537,CGP005-RC-1537,CGSRC-PROP-0005,CGP005_REFERENCE_CORPUS_ROW,docs/canon/candidates/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_0.md,""MASTER AGREEMENT, CONSENT, AND AUTHORIZATION MODEL"",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,PROPOSED_NOT_ADOPTED,PROPOSED,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,EXCLUDED_FROM_DRAFTING,NON_NORMATIVE_EXCLUDED_FROM_DRAFTING,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,NON_NORMATIVE_EXCLUDED_SOURCE,governance/implementation/code-guides/receipts/CGP_005_EXECU",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,1539,NOT_ADOPTED;ADOPTED,"CGP006-CL-1538,CGP005-RC-1538,CGSRC-PROP-0006,CGP005_REFERENCE_CORPUS_ROW,docs/canon/candidates/MASTER_AUDIT_EVENT_AND_EVIDENCE_MODEL_V2_0_FOUNDER_APPROVED.md,MASTER AUDIT EVENT AND EVIDENCE MODEL,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,PROPOSED_NOT_ADOPTED,PROPOSED,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,EXCLUDED_FROM_DRAFTING,NON_NORMATIVE_EXCLUDED_FROM_DRAFTING,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,NON_NORMATIVE_EXCLUDED_SOURCE,governance/implementation/code-guides/receipts/CGP_005_EXECU",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,1540,NOT_ADOPTED;ADOPTED,"CGP006-CL-1539,CGP005-RC-1539,CGSRC-PROP-0007,CGP005_REFERENCE_CORPUS_ROW,docs/canon/candidates/MASTER_COMMUNICATION_NOTIFICATION_AND_NOTICE_MODEL_V2_0_FOUNDER_APPROVED.md,""MASTER COMMUNICATION, NOTIFICATION, AND NOTICE MODEL"",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,PROPOSED_NOT_ADOPTED,PROPOSED,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,EXCLUDED_FROM_DRAFTING,NON_NORMATIVE_EXCLUDED_FROM_DRAFTING,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,NON_NORMATIVE_EXCLUDED_SOURCE,governance/implementation/code-guides/r",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,1541,NOT_ADOPTED;ADOPTED,"CGP006-CL-1540,CGP005-RC-1540,CGSRC-PROP-0008,CGP005_REFERENCE_CORPUS_ROW,docs/canon/candidates/MASTER_DATA_PROTECTION_ENCRYPTION_AND_KEY_MANAGEMENT_MODEL_V1_0.md,""MASTER DATA PROTECTION, ENCRYPTION, AND KEY MANAGEMENT MODEL"",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,PROPOSED_NOT_ADOPTED,PROPOSED,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,EXCLUDED_FROM_DRAFTING,NON_NORMATIVE_EXCLUDED_FROM_DRAFTING,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,NON_NORMATIVE_EXCLUDED_SOURCE,governance/implementation/code-guides/re",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,1542,NOT_ADOPTED;ADOPTED,"CGP006-CL-1541,CGP005-RC-1541,CGSRC-PROP-0009,CGP005_REFERENCE_CORPUS_ROW,docs/canon/candidates/MASTER_EQUINE_HEALTH_WELFARE_MEDICAL_RECORD_AND_CLINICAL_SUPPORT_MODEL_V1_1_RECONCILED_ADOPTION_CANDIDATE.md,""Master Equine Health, Welfare, Medical Record, and Clinical Support Model V1.1"",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,PROPOSED_NOT_ADOPTED,PROPOSED,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,EXCLUDED_FROM_DRAFTING,NON_NORMATIVE_EXCLUDED_FROM_DRAFTING,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,N",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,1543,NOT_ADOPTED;ADOPTED,"CGP006-CL-1542,CGP005-RC-1542,CGSRC-PROP-0010,CGP005_REFERENCE_CORPUS_ROW,docs/canon/candidates/MASTER_EXTERNAL_ARCHITECTURE_AND_ADAPTER_MODEL_V2_0.md,MASTER EXTERNAL ARCHITECTURE AND ADAPTER MODEL,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,PROPOSED_NOT_ADOPTED,PROPOSED,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,EXCLUDED_FROM_DRAFTING,NON_NORMATIVE_EXCLUDED_FROM_DRAFTING,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,NON_NORMATIVE_EXCLUDED_SOURCE,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_REC",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,1544,NOT_ADOPTED;ADOPTED,"CGP006-CL-1543,CGP005-RC-1543,CGSRC-PROP-0011,CGP005_REFERENCE_CORPUS_ROW,docs/canon/candidates/MASTER_FINANCIAL_TRUTH_AND_RESPONSIBILITY_MODEL_V2_0.md,Master Financial Truth and Responsibility Model,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,PROPOSED_NOT_ADOPTED,PROPOSED,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,EXCLUDED_FROM_DRAFTING,NON_NORMATIVE_EXCLUDED_FROM_DRAFTING,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,NON_NORMATIVE_EXCLUDED_SOURCE,governance/implementation/code-guides/receipts/CGP_005_EX",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,1545,NOT_ADOPTED;ADOPTED,"CGP006-CL-1544,CGP005-RC-1544,CGSRC-PROP-0012,CGP005_REFERENCE_CORPUS_ROW,docs/canon/candidates/MASTER_IDENTITY_ACCOUNT_AND_ACTOR_MODEL_V2_0.md,""MASTER IDENTITY, ACCOUNT, AND ACTOR MODEL"",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,PROPOSED_NOT_ADOPTED,PROPOSED,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,EXCLUDED_FROM_DRAFTING,NON_NORMATIVE_EXCLUDED_FROM_DRAFTING,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,NON_NORMATIVE_EXCLUDED_SOURCE,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,1c",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,1546,NOT_ADOPTED;ADOPTED,"CGP006-CL-1545,CGP005-RC-1545,CGSRC-PROP-0013,CGP005_REFERENCE_CORPUS_ROW,docs/canon/candidates/MASTER_MEDIA_FILES_AND_DIGITAL_ASSET_GOVERNANCE_MODEL_V1_0.md,""MASTER MEDIA, FILES, AND DIGITAL ASSET GOVERNANCE MODEL"",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,PROPOSED_NOT_ADOPTED,PROPOSED,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,EXCLUDED_FROM_DRAFTING,NON_NORMATIVE_EXCLUDED_FROM_DRAFTING,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,NON_NORMATIVE_EXCLUDED_SOURCE,governance/implementation/code-guides/receipts/CGP",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,1547,NOT_ADOPTED;ADOPTED,"CGP006-CL-1546,CGP005-RC-1546,CGSRC-PROP-0014,CGP005_REFERENCE_CORPUS_ROW,docs/canon/candidates/MASTER_MEDIA_FILES_AND_DIGITAL_ASSET_GOVERNANCE_MODEL_V1_1.md,""MASTER MEDIA, FILES, AND DIGITAL ASSET GOVERNANCE MODEL"",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,PROPOSED_NOT_ADOPTED,PROPOSED,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,EXCLUDED_FROM_DRAFTING,NON_NORMATIVE_EXCLUDED_FROM_DRAFTING,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,NON_NORMATIVE_EXCLUDED_SOURCE,governance/implementation/code-guides/receipts/CGP",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,1548,NOT_ADOPTED;ADOPTED,"CGP006-CL-1547,CGP005-RC-1547,CGSRC-PROP-0015,CGP005_REFERENCE_CORPUS_ROW,docs/canon/candidates/MASTER_MEDIA_FILES_AND_DIGITAL_ASSET_GOVERNANCE_MODEL_V1_2.md,""MASTER MEDIA, FILES, AND DIGITAL ASSET GOVERNANCE MODEL"",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,PROPOSED_NOT_ADOPTED,PROPOSED,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,EXCLUDED_FROM_DRAFTING,NON_NORMATIVE_EXCLUDED_FROM_DRAFTING,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,NON_NORMATIVE_EXCLUDED_SOURCE,governance/implementation/code-guides/receipts/CGP",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,1549,NOT_ADOPTED;ADOPTED,"CGP006-CL-1548,CGP005-RC-1548,CGSRC-PROP-0016,CGP005_REFERENCE_CORPUS_ROW,docs/canon/candidates/MASTER_MINOR_GUARDIANSHIP_SAFEGUARDING_AND_PROTECTED_PARTICIPANT_MODEL_V1_2_RECONCILED_ADOPTION_CANDIDATE.md,""title: """"MASTER MINOR, GUARDIANSHIP, SAFEGUARDING, AND PROTECTED PARTICIPANT MODEL V1.2"""""",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,PROPOSED_NOT_ADOPTED,PROPOSED,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,EXCLUDED_FROM_DRAFTING,NON_NORMATIVE_EXCLUDED_FROM_DRAFTING,REFERENCE_CORPUS_INDEXED_NOT_",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,1550,NOT_ADOPTED;ADOPTED,"CGP006-CL-1549,CGP005-RC-1549,CGSRC-PROP-0017,CGP005_REFERENCE_CORPUS_ROW,docs/canon/candidates/MASTER_PLATFORM_OPERATIONS_RELIABILITY_AND_RELEASE_MODEL_V2_0.md,""MASTER PLATFORM OPERATIONS, RELIABILITY, AND RELEASE MODEL"",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,PROPOSED_NOT_ADOPTED,PROPOSED,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,EXCLUDED_FROM_DRAFTING,NON_NORMATIVE_EXCLUDED_FROM_DRAFTING,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,NON_NORMATIVE_EXCLUDED_SOURCE,governance/implementation/code-guid",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,1551,NOT_ADOPTED;ADOPTED,"CGP006-CL-1550,CGP005-RC-1550,CGSRC-PROP-0018,CGP005_REFERENCE_CORPUS_ROW,docs/canon/candidates/MASTER_PLATFORM_RESILIENCE_BACKUP_AND_RECOVERY_OPERATIONAL_MODEL_V1_0.md,""MASTER PLATFORM RESILIENCE, BACKUP, AND RECOVERY OPERATIONAL MODEL"",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,PROPOSED_NOT_ADOPTED,PROPOSED,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,EXCLUDED_FROM_DRAFTING,NON_NORMATIVE_EXCLUDED_FROM_DRAFTING,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,NON_NORMATIVE_EXCLUDED_SOURCE,governance/implementation/co",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,1552,NOT_ADOPTED;ADOPTED,"CGP006-CL-1551,CGP005-RC-1551,CGSRC-PROP-0019,CGP005_REFERENCE_CORPUS_ROW,docs/canon/candidates/MASTER_SECURITY_INCIDENT_RESPONSE_AND_DISCLOSURE_MODEL_V1_0.md,MASTER SECURITY INCIDENT RESPONSE AND DISCLOSURE MODEL,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,PROPOSED_NOT_ADOPTED,PROPOSED,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,EXCLUDED_FROM_DRAFTING,NON_NORMATIVE_EXCLUDED_FROM_DRAFTING,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,NON_NORMATIVE_EXCLUDED_SOURCE,governance/implementation/code-guides/recei",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
governance/implementation/code-guides/classification/CGP-006/CGP_006_DOCUMENT_CLASSIFICATION_REGISTER.csv,1553,NOT_ADOPTED;ADOPTED,"CGP006-CL-1552,CGP005-RC-1552,CGSRC-PROP-0020,CGP005_REFERENCE_CORPUS_ROW,docs/canon/candidates/MASTER_SECURITY_PRIVACY_AND_TRUST_MODEL_V1_0.md,""MASTER SECURITY, PRIVACY, AND TRUST MODEL"",REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,PROPOSED_NOT_ADOPTED,PROPOSED,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,EXCLUDED_FROM_DRAFTING,NON_NORMATIVE_EXCLUDED_FROM_DRAFTING,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,NON_NORMATIVE_EXCLUDED_SOURCE,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,4a",CURRENT_V1_1_STATUS_CONTROLLING,Classified by authority-reconciliation validator from path and assertion context.
