id,namespace,artifact_type,owning_document,current_state
SRC-0934,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0935,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0936,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0937,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0938,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0939,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0940,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0941,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0942,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0943,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0944,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0945,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0946,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0947,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0948,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0949,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0950,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0951,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0952,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0953,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0954,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0955,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0956,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0957,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0958,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0959,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0960,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0961,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0962,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0963,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0964,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0965,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0966,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0967,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0968,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0969,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0970,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0971,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0972,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0973,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0974,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0975,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0976,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0977,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0978,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0979,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0980,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0981,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0982,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0983,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0984,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0985,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0986,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0987,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0988,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0989,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0990,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0991,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0992,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0993,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0994,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0995,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0996,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0997,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0998,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-0999,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1000,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1001,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1002,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1003,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1004,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1005,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1006,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1007,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1008,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1009,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1010,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1011,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1012,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1013,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1014,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1015,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1016,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1017,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1018,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1019,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1020,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1021,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1022,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1023,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1024,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1025,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1026,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1027,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1028,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1029,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1030,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1031,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1032,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1033,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1034,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1035,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1036,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1037,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1038,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1039,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1040,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1041,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1042,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1043,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1044,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1045,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1046,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1047,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1048,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1049,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1050,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1051,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1052,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1053,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1054,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1055,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1056,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1057,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1058,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1059,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1060,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1061,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1062,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1063,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1064,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1065,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1066,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1067,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1068,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1069,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1070,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1071,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1072,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1073,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1074,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1075,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1076,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1077,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1078,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1079,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1080,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1081,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1082,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1083,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1084,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1085,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1086,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1087,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1088,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1089,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1090,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1091,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1092,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1093,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1094,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1095,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1096,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1097,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1098,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1099,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1100,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1101,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1102,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1103,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1104,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1105,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1106,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1107,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1108,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1109,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1110,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1111,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1112,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1113,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1114,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1115,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1116,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1117,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1118,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1119,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1120,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
SRC-1121,SRC,FOUNDER_DECISION_OR_APPROVED_SOURCE,MASTER_SOURCE_REGISTER,FOUNDER_APPROVED_SOURCE
