freeze_record_id,source_id,guide_id,title,filename,repository_path,source_class,authority_status,inclusion_category,version,effective_date,approval_authority,approval_record_path,repository_commit,git_object_sha,git_object_type,sha256_checksum,checksum_verification_result,package_checksum,package_manifest_path,repository_integration_receipt,custody_status,predecessor,successor,supersession_status,conflict_status,reason_for_inclusion,authority_rationale,retained_limitations
CGP005-SF-ES-CG-01-0509,CGSRC-FOUNDER-0020,ES-CG-01,Canon adoption package: c0_043_platform_operations_reliability_release_v2_0,c0_043_platform_operations_reliability_release_v2_0,docs/canon/adoptions/c0_043_platform_operations_reliability_release_v2_0,FOUNDER_AUTHORITY,CONTROLLING,CONTROLLING_FROZEN,2.0,,Founder,docs/canon/adoptions/c0_043_platform_operations_reliability_release_v2_0/C0_043_MASTER_PLATFORM_OPERATIONS_RELIABILITY_AND_RELEASE_MODEL_CONSTITUTIONAL_ADOPTION_RECORD.md,ff2748796bf858f49a3f85bad0578850e1deb846,65d6f392bc9ba5feee1eb9de3cd0385dba13c137,TREE,cd8de77793df4dcf9b4447ceca341acc098188d5cbe49343e4d63e287ee45752,VERIFIED_DIRECTORY_AGGREGATE,cd8de77793df4dcf9b4447ceca341acc098188d5cbe49343e4d63e287ee45752,governance/implementation/code-guides/source-freeze/WAVE_1_COMMON_SOURCE_FREEZE_MANIFEST.json,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,Adoption package grants documentary/canon authority only as stated; no implementation or activation authority.
CGP005-SF-ES-CG-01-0510,CGSRC-FOUNDER-0021,ES-CG-01,Canon adoption package: c0_batch_1,c0_batch_1,docs/canon/adoptions/c0_batch_1,FOUNDER_AUTHORITY,CONTROLLING,CONTROLLING_FROZEN,,,Founder,docs/canon/adoptions/c0_batch_1/C0_025_DATA_PROTECTION_ENCRYPTION_AND_KEY_MANAGEMENT_ADOPTION_RECORD.md,ff2748796bf858f49a3f85bad0578850e1deb846,8f4bab41a6d60a0139376e7d457e00eee340d49c,TREE,204bc59b9a46263164789abd6731409931acb57bc79351e6af687d903ac05976,VERIFIED_DIRECTORY_AGGREGATE,204bc59b9a46263164789abd6731409931acb57bc79351e6af687d903ac05976,governance/implementation/code-guides/source-freeze/WAVE_1_COMMON_SOURCE_FREEZE_MANIFEST.json,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,Adoption package grants documentary/canon authority only as stated; no implementation or activation authority.
CGP005-SF-ES-CG-01-0511,CGSRC-FOUNDER-0022,ES-CG-01,Canon adoption package: equine_health_v1_1,equine_health_v1_1,docs/canon/adoptions/equine_health_v1_1,FOUNDER_AUTHORITY,CONTROLLING,CONTROLLING_FROZEN,1.1,,Founder,docs/canon/adoptions/equine_health_v1_1/EQUINE_HEALTH_V1_1_ADOPTION_EVENT_RECORD.json,ff2748796bf858f49a3f85bad0578850e1deb846,b8227745b612b4618ed3d26739a30ba74ec07bce,TREE,554ecc54bf4b8389fac8d60584b726cd350c1a74acd1f7d05d647ae7af2ad400,VERIFIED_DIRECTORY_AGGREGATE,554ecc54bf4b8389fac8d60584b726cd350c1a74acd1f7d05d647ae7af2ad400,governance/implementation/code-guides/source-freeze/WAVE_1_COMMON_SOURCE_FREEZE_MANIFEST.json,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,Adoption package grants documentary/canon authority only as stated; no implementation or activation authority.
CGP005-SF-ES-CG-01-0512,CGSRC-FOUNDER-0023,ES-CG-01,Canon adoption package: safeguarding_v1_2,safeguarding_v1_2,docs/canon/adoptions/safeguarding_v1_2,FOUNDER_AUTHORITY,CONTROLLING,CONTROLLING_FROZEN,1.2,,Founder,docs/canon/adoptions/safeguarding_v1_2/EQUINESYNC_SAFEGUARDING_V1_2_FOUNDER_ADOPTION_DIRECTIVE.md,ff2748796bf858f49a3f85bad0578850e1deb846,dedb7d75f4d5a1024007fa737be32f26daa60694,TREE,9c06f11fdca0354588a801816219d46671f9a417c2f863727bfdc925efcd65ff,VERIFIED_DIRECTORY_AGGREGATE,9c06f11fdca0354588a801816219d46671f9a417c2f863727bfdc925efcd65ff,governance/implementation/code-guides/source-freeze/WAVE_1_COMMON_SOURCE_FREEZE_MANIFEST.json,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,Adoption package grants documentary/canon authority only as stated; no implementation or activation authority.
CGP005-SF-ES-CG-01-0513,CGSRC-FOUNDER-0024,ES-CG-01,Master Agreement Consent And Authorization Model V2 1 Founder Approved.Docx,MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_FOUNDER_APPROVED.docx,docs/canon/founder_approved_sources/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_FOUNDER_APPROVED.docx,FOUNDER_AUTHORITY,CONTROLLING,CONTROLLING_FROZEN,2,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,5636ab9ab0357d28d7ffa1aba4bfdbdbc02315fa,BLOB,bf99826c36cceddc5aaa027614f0ff593192c52a66d71aa4e0d0bfc48ca137d0,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,Status preserved from source family; no new adoption or implementation authority created by CGP-003.
CGP005-SF-ES-CG-01-0514,CGSRC-FOUNDER-0025,ES-CG-01,"MASTER AGREEMENT, CONSENT, AND AUTHORIZATION MODEL",MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_FOUNDER_APPROVED.md,docs/canon/founder_approved_sources/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_FOUNDER_APPROVED.md,FOUNDER_AUTHORITY,CONTROLLING,CONTROLLING_FROZEN,2.1,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,318997c7c12bf5535eaa49a759d40e2b85b0e878,BLOB,1855d7f4419c236e4d8638f9587cf2e96ad58b079d69d34a9b2188ad1ba80cc9,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,Status preserved from source family; no new adoption or implementation authority created by CGP-003.
CGP005-SF-ES-CG-01-0515,CGSRC-FOUNDER-0026,ES-CG-01,Master Configuration And Feature Flag Governance Model V2 0 Founder Approved.Docx,MASTER_CONFIGURATION_AND_FEATURE_FLAG_GOVERNANCE_MODEL_V2_0_FOUNDER_APPROVED.docx,docs/canon/founder_approved_sources/MASTER_CONFIGURATION_AND_FEATURE_FLAG_GOVERNANCE_MODEL_V2_0_FOUNDER_APPROVED.docx,FOUNDER_AUTHORITY,CONTROLLING,CONTROLLING_FROZEN,2,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,f52908efb552fedf6d34fe42105dacac64be0959,BLOB,49c6d4a71c07456bb6728af1b1f4c46254c7e616ec68663ca405e3f17f856712,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,Status preserved from source family; no new adoption or implementation authority created by CGP-003.
CGP005-SF-ES-CG-01-0516,CGSRC-FOUNDER-0027,ES-CG-01,EQUINESYNC,MASTER_CONFIGURATION_AND_FEATURE_FLAG_GOVERNANCE_MODEL_V2_0_FOUNDER_APPROVED.md,docs/canon/founder_approved_sources/MASTER_CONFIGURATION_AND_FEATURE_FLAG_GOVERNANCE_MODEL_V2_0_FOUNDER_APPROVED.md,FOUNDER_AUTHORITY,CONTROLLING,CONTROLLING_FROZEN,2.0,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,8980e1e1472568d3795623f2d9f0f0c39240bada,BLOB,d5e37ac7d475465f9c8fac5171851a136882cf4c57cb75ea0b17cf8dcec2a0f8,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,Status preserved from source family; no new adoption or implementation authority created by CGP-003.
CGP005-SF-ES-CG-01-0517,CGSRC-FOUNDER-0028,ES-CG-01,Master Developer Platform And Integration Governance Model V2 0 Founder Approved.Docx,MASTER_DEVELOPER_PLATFORM_AND_INTEGRATION_GOVERNANCE_MODEL_V2_0_FOUNDER_APPROVED.docx,docs/canon/founder_approved_sources/MASTER_DEVELOPER_PLATFORM_AND_INTEGRATION_GOVERNANCE_MODEL_V2_0_FOUNDER_APPROVED.docx,FOUNDER_AUTHORITY,CONTROLLING,CONTROLLING_FROZEN,2,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,ca3bd5a89c4ff94051b0875a88eb5f2e1f03017e,BLOB,6bcea8536ac5438e551f60d16afa3377d4769c1599cb1e230b802630bf9348d8,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,Status preserved from source family; no new adoption or implementation authority created by CGP-003.
CGP005-SF-ES-CG-01-0518,CGSRC-FOUNDER-0029,ES-CG-01,"MASTER DEVELOPER, PLATFORM, AND INTEGRATION GOVERNANCE MODEL V2.0",MASTER_DEVELOPER_PLATFORM_AND_INTEGRATION_GOVERNANCE_MODEL_V2_0_FOUNDER_APPROVED.md,docs/canon/founder_approved_sources/MASTER_DEVELOPER_PLATFORM_AND_INTEGRATION_GOVERNANCE_MODEL_V2_0_FOUNDER_APPROVED.md,FOUNDER_AUTHORITY,CONTROLLING,CONTROLLING_FROZEN,2.0,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,1c036ee6d4689d16b7b47cf10d7f0455c64e0107,BLOB,6688f58a9fcfbe55eb22d4e87a77bda7bf95899c4d46d9c11aecb18f26eb546e,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,Status preserved from source family; no new adoption or implementation authority created by CGP-003.
CGP005-SF-ES-CG-01-0519,CGSRC-FOUNDER-0030,ES-CG-01,Master Platform Extensibility And Plugin Governance Model V2 0 Founder Approved.Docx,MASTER_PLATFORM_EXTENSIBILITY_AND_PLUGIN_GOVERNANCE_MODEL_V2_0_FOUNDER_APPROVED.docx,docs/canon/founder_approved_sources/MASTER_PLATFORM_EXTENSIBILITY_AND_PLUGIN_GOVERNANCE_MODEL_V2_0_FOUNDER_APPROVED.docx,FOUNDER_AUTHORITY,CONTROLLING,CONTROLLING_FROZEN,2,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,14bfc3900332fb2cbd46253bab8cc75271aba045,BLOB,91bd21a767798e812788efc13623ba2a868d9bdbde8b77c9068e6177df4e5fc3,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,Status preserved from source family; no new adoption or implementation authority created by CGP-003.
CGP005-SF-ES-CG-01-0520,CGSRC-FOUNDER-0031,ES-CG-01,MASTER_PLATFORM_EXTENSIBILITY_AND_PLUGIN_GOVERNANCE_MODEL_V2_0,MASTER_PLATFORM_EXTENSIBILITY_AND_PLUGIN_GOVERNANCE_MODEL_V2_0_FOUNDER_APPROVED.md,docs/canon/founder_approved_sources/MASTER_PLATFORM_EXTENSIBILITY_AND_PLUGIN_GOVERNANCE_MODEL_V2_0_FOUNDER_APPROVED.md,FOUNDER_AUTHORITY,CONTROLLING,CONTROLLING_FROZEN,2.0,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,8d431ffb156064c2743b7d8e1c1f5a3d47efec13,BLOB,e26bc54b75694599684e43a979b02e4cf7d3dbcd00ae6ba7ca0dcbc832fed27f,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,Status preserved from source family; no new adoption or implementation authority created by CGP-003.
CGP005-SF-ES-CG-01-0521,CGSRC-FOUNDER-0032,ES-CG-01,Master Platform Operations Reliability And Release Model V2 0 Founder Approved.Docx,MASTER_PLATFORM_OPERATIONS_RELIABILITY_AND_RELEASE_MODEL_V2_0_FOUNDER_APPROVED.docx,docs/canon/founder_approved_sources/MASTER_PLATFORM_OPERATIONS_RELIABILITY_AND_RELEASE_MODEL_V2_0_FOUNDER_APPROVED.docx,FOUNDER_AUTHORITY,CONTROLLING,CONTROLLING_FROZEN,2,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,41505cbcb543506ca3e6e1671c2c8429aabc1d35,BLOB,9ad61b8a2d3004488dd7d8dba145149d1764d75c278ba29d877edb39695a24a7,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,Status preserved from source family; no new adoption or implementation authority created by CGP-003.
CGP005-SF-ES-CG-01-0522,CGSRC-FOUNDER-0033,ES-CG-01,"MASTER PLATFORM OPERATIONS, RELIABILITY, AND RELEASE MODEL",MASTER_PLATFORM_OPERATIONS_RELIABILITY_AND_RELEASE_MODEL_V2_0_FOUNDER_APPROVED.md,docs/canon/founder_approved_sources/MASTER_PLATFORM_OPERATIONS_RELIABILITY_AND_RELEASE_MODEL_V2_0_FOUNDER_APPROVED.md,FOUNDER_AUTHORITY,CONTROLLING,CONTROLLING_FROZEN,2.0,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,b132e3c9d89d78bdf70d30dfc343532656e2aec5,BLOB,bb1eae9fecf46403d05a91bf802d7ef4134ed11c22bf57b1092fb14229413596,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,Status preserved from source family; no new adoption or implementation authority created by CGP-003.
CGP005-SF-ES-CG-01-0523,CGSRC-FOUNDER-0034,ES-CG-01,Master Privacy And Data Protection Model V2 0 Founder Approved.Docx,MASTER_PRIVACY_AND_DATA_PROTECTION_MODEL_V2_0_FOUNDER_APPROVED.docx,docs/canon/founder_approved_sources/MASTER_PRIVACY_AND_DATA_PROTECTION_MODEL_V2_0_FOUNDER_APPROVED.docx,FOUNDER_AUTHORITY,CONTROLLING,CONTROLLING_FROZEN,2,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,52e1568d4933a3396c27510e90c0cbe830baacdd,BLOB,67060cbdaa9a1290a66adb6406f940401aacc73d0bd5bdc60023b6e6e5ade931,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,Status preserved from source family; no new adoption or implementation authority created by CGP-003.
CGP005-SF-ES-CG-01-0524,CGSRC-FOUNDER-0035,ES-CG-01,MASTER PRIVACY AND DATA PROTECTION MODEL V2.0,MASTER_PRIVACY_AND_DATA_PROTECTION_MODEL_V2_0_FOUNDER_APPROVED.md,docs/canon/founder_approved_sources/MASTER_PRIVACY_AND_DATA_PROTECTION_MODEL_V2_0_FOUNDER_APPROVED.md,FOUNDER_AUTHORITY,CONTROLLING,CONTROLLING_FROZEN,2.0,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,1bd38f2e97b30bcacd5c5cf6004550aa1b3c587b,BLOB,8f323e3d4d0782c5aa017c6b904b7c42c9bf4ab8ee72170ea8f7a003505184fd,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,Status preserved from source family; no new adoption or implementation authority created by CGP-003.
CGP005-SF-ES-CG-01-0525,CGSRC-FOUNDER-0036,ES-CG-01,Master Product Vision V2 1 Founder Approved.Docx,MASTER_PRODUCT_VISION_V2_1_FOUNDER_APPROVED.docx,docs/canon/founder_approved_sources/MASTER_PRODUCT_VISION_V2_1_FOUNDER_APPROVED.docx,FOUNDER_AUTHORITY,CONTROLLING,CONTROLLING_FROZEN,2,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,45b253fe37da35601dea5614b83b41bedcc0f049,BLOB,f3222fb8f9c97e6f810ebc3114e1f9ca2290333f73cceb659bcc27c995e8225f,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,Status preserved from source family; no new adoption or implementation authority created by CGP-003.
CGP005-SF-ES-CG-01-0526,CGSRC-FOUNDER-0037,ES-CG-01,MASTER PRODUCT VISION,MASTER_PRODUCT_VISION_V2_1_FOUNDER_APPROVED.md,docs/canon/founder_approved_sources/MASTER_PRODUCT_VISION_V2_1_FOUNDER_APPROVED.md,FOUNDER_AUTHORITY,CONTROLLING,CONTROLLING_FROZEN,2.1,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,d0ebfc2ae869787c7e5c6c4d37b1a7aaefd3b12f,BLOB,3aa182c7afaebe9c26a520df84af5ca78dcf315374f03ec47c9cc91eb588fd18,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,Status preserved from source family; no new adoption or implementation authority created by CGP-003.
CGP005-SF-ES-CG-01-0527,CGSRC-FOUNDER-0038,ES-CG-01,Master Reporting Analytics And Business Intelligence Model V2 0 Founder Approved.Docx,MASTER_REPORTING_ANALYTICS_AND_BUSINESS_INTELLIGENCE_MODEL_V2_0_FOUNDER_APPROVED.docx,docs/canon/founder_approved_sources/MASTER_REPORTING_ANALYTICS_AND_BUSINESS_INTELLIGENCE_MODEL_V2_0_FOUNDER_APPROVED.docx,FOUNDER_AUTHORITY,CONTROLLING,CONTROLLING_FROZEN,2,,Founder,docs/canon/registries/CANON_ARTIFACT_INVENTORY.md,ff2748796bf858f49a3f85bad0578850e1deb846,6799a6fc9426f76256da408bb1b277b113d04d7f,BLOB,56d30d5ce8d51c636179a0b1f05f31f005abcb64d998d9b499f9085ab67975d4,VERIFIED_FILE,,,governance/implementation/code-guides/receipts/CGP_005_EXECUTION_RECEIPT.md,REPOSITORY_NATIVE_WITH_RETAINED_GAPS,,,CURRENT,NO_KNOWN_BLOCKING_CONFLICT,Frozen as controlling documentary authority identified by CGP-003 for Wave 1; no guide controls drafted by CGP-005.,Controlled by recorded approval basis and CGP-003/CGP-004 authority treatment; source is frozen for later drafting reference only.,Status preserved from source family; no new adoption or implementation authority created by CGP-003.
