classification_record_id,source_or_document_id,source_id,repository_path,title,primary_guide_family,related_guide_families,source_freeze_status,primary_classification,candidate_use,mandatory_authority,source_promotion_status
CGP006-CL-0470,CGP005-RC-0470,CGSRC-ATLAS-0368,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/track_c/C0_028/provenance/C0_028_SOURCE_PROVENANCE_RECORD.md,C0-028 Source Provenance Record,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0471,CGP005-RC-0471,CGSRC-ATLAS-0369,docs/canon/reviews/governance_v1_0_c0_phase_c_hash_version_recovery/track_c/C0_028/recovered_sources/MASTER_CLAIMS_DISPUTES_AND_AUTHORITY_MODEL_V2_0_FOUNDER_SOURCE.md,"MASTER CLAIMS, DISPUTES, AND AUTHORITY MODEL",ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0472,CGP005-RC-0472,CGSRC-ATLAS-0370,docs/canon/reviews/governance_v1_0_final_baseline_resumption/c0_lifecycle/C0_HISTORICAL_TO_CURRENT_DELTA_PHASE_C.md,C0 Historical-to-Current Delta: Phase C,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0473,CGP005-RC-0473,CGSRC-ATLAS-0371,docs/canon/reviews/governance_v1_0_final_baseline_resumption/c0_lifecycle/C0_LIFECYCLE_REMEDIATION_PLAN.md,C0 Lifecycle Remediation Plan,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0474,CGP005-RC-0474,CGSRC-ATLAS-0372,docs/canon/reviews/governance_v1_0_final_baseline_resumption/c0_lifecycle/history/c0_phase_c_pre_operation/C0_CURRENT_LIFECYCLE_STATE_REGISTER.md,C0 Current Lifecycle State Register,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0475,CGP005-RC-0475,CGSRC-ATLAS-0373,docs/canon/reviews/governance_v1_0_final_baseline_resumption/c0_lifecycle/history/c0_phase_c_pre_operation/C0_HISTORICAL_TO_CURRENT_DELTA.md,C0 Historical-to-Current Delta,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0476,CGP005-RC-0476,CGSRC-ATLAS-0374,docs/canon/reviews/governance_v1_0_final_baseline_resumption/c0_lifecycle/history/c0_phase_c_pre_operation/C0_ROW_BY_ROW_LIFECYCLE_RESOLUTION_LEDGER.md,C0 Row-by-Row Lifecycle Resolution Ledger,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0477,CGP005-RC-0477,CGSRC-ATLAS-0375,docs/canon/reviews/governance_v1_0_final_baseline_resumption/c0_lifecycle/history/c0_phase_c_pre_operation/C0_UNRESOLVED_LIFECYCLE_BLOCKER_LEDGER.md,C0 Unresolved Lifecycle Blocker Ledger,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0478,CGP005-RC-0478,CGSRC-ATLAS-0376,docs/canon/reviews/next_phase_governance/FOUNDATIONAL_CANON_CURRENT_STATE_MATRIX.md,Foundational Canon Current-State Matrix,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0479,CGP005-RC-0479,CGSRC-ATLAS-0377,docs/canon/reviews/next_phase_governance/NEXT_PHASE_DELIVERABLE_MANIFEST.md,Next Phase Governance Assessment Deliverable Manifest,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0480,CGP005-RC-0480,CGSRC-ATLAS-0378,docs/canon/reviews/next_phase_governance/NEXT_PHASE_DEPENDENCY_ANALYSIS.md,Next Phase Dependency Analysis,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0481,CGP005-RC-0481,CGSRC-ATLAS-0379,docs/canon/reviews/next_phase_governance/NEXT_PHASE_DEPENDENCY_REGISTRY_PROPOSAL.md,Next Phase Dependency Registry Proposal,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0482,CGP005-RC-0482,CGSRC-ATLAS-0380,docs/canon/reviews/next_phase_governance/NEXT_PHASE_FOUNDER_DECISION_PACKAGE.md,Next Phase Founder Decision Package,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0483,CGP005-RC-0483,CGSRC-ATLAS-0381,docs/canon/reviews/next_phase_governance/NEXT_PHASE_GOVERNANCE_ASSESSMENT.md,Next Governed Phase Assessment,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0484,CGP005-RC-0484,CGSRC-ATLAS-0382,docs/canon/reviews/next_phase_governance/NEXT_PHASE_GOVERNANCE_PROGRESSION_PROPOSAL.md,Next Phase Governance Progression Proposal,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0485,CGP005-RC-0485,CGSRC-ATLAS-0383,docs/canon/reviews/next_phase_governance/NEXT_PHASE_GOVERNANCE_RISK_ASSESSMENT.md,Next Phase Governance Risk Assessment,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0486,CGP005-RC-0486,CGSRC-ATLAS-0384,docs/canon/reviews/next_phase_governance/NEXT_WORKSTREAM_CANDIDATE_RANKING.md,Next Workstream Candidate Ranking,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0487,CGP005-RC-0487,CGSRC-ATLAS-0385,docs/canon/reviews/next_phase_governance/OPEN_FINDINGS_AND_DEFERRALS_CARRYFORWARD.md,Open Findings and Deferrals Carryforward,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0488,CGP005-RC-0488,CGSRC-ATLAS-0386,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/SAFEGUARDING_DOCUMENT_LAYERING_AND_IMPLEMENTATION_BACKLOG.md,Safeguarding Document Layering and Implementation Backlog,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0489,CGP005-RC-0489,CGSRC-ATLAS-0387,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/subordinate/SAFEGUARDING_IMPLEMENTATION_READINESS_STANDARD_V1_0_CANDIDATE.md,"date: ""July 15, 2026""",ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0490,CGP005-RC-0490,CGSRC-ATLAS-0388,docs/canon/reviews/parallel_safeguarding_companion_reconciliation_v1_0/subordinate/SAFEGUARDING_OPERATIONAL_STANDARDS_BACKLOG_V1_0.md,"date: ""July 15, 2026""",ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0491,CGP005-RC-0491,CGSRC-ATLAS-0389,docs/equine_sync_build_packet/05_Roadmap_and_Feature_Backlog.md,Equine Sync Roadmap and Feature Backlog,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0492,CGP005-RC-0492,CGSRC-ATLAS-0390,docs/equine_sync_build_packet/06_QA_and_UAT_Test_Plan.md,Equine Sync QA and UAT Test Plan,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0493,CGP005-RC-0493,CGSRC-ATLAS-0391,docs/equine_sync_build_packet/08_Launch_Checklist.md,Equine Sync Launch Checklist,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0494,CGP005-RC-0494,CGSRC-ATLAS-0392,docs/implementation/W1_RF01/W1_RF01_ACCOUNT_ACTOR_MAPPING_SPECIFICATION.md,W1-RF01 Account and Actor Mapping Specification,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0495,CGP005-RC-0495,CGSRC-ATLAS-0393,docs/implementation/W1_RF01/W1_RF01_ACCOUNT_RECOVERY_ASSESSMENT.md,W1-RF01 Account Recovery Assessment,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0496,CGP005-RC-0496,CGSRC-ATLAS-0394,docs/implementation/W1_RF01/W1_RF01_ATTACK_SURFACE_MAP.md,W1-RF01 Attack Surface Map,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0497,CGP005-RC-0497,CGSRC-ATLAS-0395,docs/implementation/W1_RF01/W1_RF01_AUDIT_ATTRIBUTION_ASSESSMENT.md,W1-RF01 Audit Attribution Assessment,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0498,CGP005-RC-0498,CGSRC-ATLAS-0396,docs/implementation/W1_RF01/W1_RF01_AUTHENTICATION_FLOW_MAP.md,W1-RF01 Authentication Flow Map,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0499,CGP005-RC-0499,CGSRC-ATLAS-0397,docs/implementation/W1_RF01/W1_RF01_AUTHORITY_MATRIX.md,W1-RF01 Authority Matrix,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0500,CGP005-RC-0500,CGSRC-ATLAS-0398,docs/implementation/W1_RF01/W1_RF01_AUTHORIZATION_ENFORCEMENT_ASSESSMENT.md,W1-RF01 Authorization Enforcement Assessment,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0501,CGP005-RC-0501,CGSRC-ATLAS-0399,docs/implementation/W1_RF01/W1_RF01_AUTHORIZATION_TEST_MATRIX.md,W1-RF01 Authorization Test Matrix,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0502,CGP005-RC-0502,CGSRC-ATLAS-0400,docs/implementation/W1_RF01/W1_RF01_CANONICAL_IDENTITY_TARGET_STATE.md,W1-RF01 Canonical Identity Target State,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0503,CGP005-RC-0503,CGSRC-ATLAS-0401,docs/implementation/W1_RF01/W1_RF01_CHARTER.md,W1-RF01 Charter,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0504,CGP005-RC-0504,CGSRC-ATLAS-0402,docs/implementation/W1_RF01/W1_RF01_COMPLETION_REPORT.md,W1-RF01 Completion Report,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0505,CGP005-RC-0505,CGSRC-ATLAS-0403,docs/implementation/W1_RF01/W1_RF01_CURRENT_IDENTITY_IMPLEMENTATION_INVENTORY.md,W1-RF01 Current Identity Implementation Inventory,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0506,CGP005-RC-0506,CGSRC-ATLAS-0404,docs/implementation/W1_RF01/W1_RF01_DEFERRED_SCOPE_REGISTER.md,W1-RF01 Deferred Scope Register,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0507,CGP005-RC-0507,CGSRC-ATLAS-0405,docs/implementation/W1_RF01/W1_RF01_DELIVERABLE_MANIFEST.md,W1-RF01 Deliverable Manifest,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0508,CGP005-RC-0508,CGSRC-ATLAS-0406,docs/implementation/W1_RF01/W1_RF01_EVIDENCE_LEDGER.md,W1-RF01 Evidence Ledger,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0509,CGP005-RC-0509,CGSRC-ATLAS-0407,docs/implementation/W1_RF01/W1_RF01_FINAL_AUTHORITY_SUMMARY.md,W1-RF01 Final Authority Summary,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0510,CGP005-RC-0510,CGSRC-ATLAS-0408,docs/implementation/W1_RF01/W1_RF01_FINAL_FINDINGS_REGISTER.md,W1-RF01 Final Findings Register,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0511,CGP005-RC-0511,CGSRC-ATLAS-0409,docs/implementation/W1_RF01/W1_RF01_FOUNDER_DECISION_LOG.md,W1-RF01 Founder Decision Log,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0512,CGP005-RC-0512,CGSRC-ATLAS-0410,docs/implementation/W1_RF01/W1_RF01_FOUNDER_DECISION_PACKET.md,W1-RF01 Founder Decision Packet,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0513,CGP005-RC-0513,CGSRC-ATLAS-0411,docs/implementation/W1_RF01/W1_RF01_HISTORICAL_IDENTITY_CONTINUITY_PLAN.md,W1-RF01 Historical Identity Continuity Plan,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0514,CGP005-RC-0514,CGSRC-ATLAS-0412,docs/implementation/W1_RF01/W1_RF01_IDENTITY_ABUSE_CASES.md,W1-RF01 Identity Abuse Cases,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0515,CGP005-RC-0515,CGSRC-ATLAS-0413,docs/implementation/W1_RF01/W1_RF01_IDENTITY_CANON_CONVERGENCE_MATRIX.md,W1-RF01 Identity Canon Convergence Matrix,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0516,CGP005-RC-0516,CGSRC-ATLAS-0414,docs/implementation/W1_RF01/W1_RF01_IDENTITY_CONFLICT_REGISTER.md,W1-RF01 Identity Conflict Register,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0517,CGP005-RC-0517,CGSRC-ATLAS-0415,docs/implementation/W1_RF01/W1_RF01_IDENTITY_DATA_QUALITY_REPORT.md,W1-RF01 Identity Data Quality Report,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0518,CGP005-RC-0518,CGSRC-ATLAS-0416,docs/implementation/W1_RF01/W1_RF01_IDENTITY_IMPLEMENTATION_OPTIONS.md,W1-RF01 Identity Implementation Options,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0519,CGP005-RC-0519,CGSRC-ATLAS-0417,docs/implementation/W1_RF01/W1_RF01_IDENTITY_RESOLUTION_RULES.md,W1-RF01 Identity Resolution Rules,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0520,CGP005-RC-0520,CGSRC-ATLAS-0418,docs/implementation/W1_RF01/W1_RF01_IDENTITY_SOURCE_OF_TRUTH_MATRIX.md,W1-RF01 Identity Source-of-Truth Matrix,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0521,CGP005-RC-0521,CGSRC-ATLAS-0419,docs/implementation/W1_RF01/W1_RF01_IDENTITY_TEST_STRATEGY.md,W1-RF01 Identity Test Strategy,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13;ES-CG-10,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0522,CGP005-RC-0522,CGSRC-ATLAS-0420,docs/implementation/W1_RF01/W1_RF01_IDENTITY_THREAT_MODEL.md,W1-RF01 Identity Threat Model,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0523,CGP005-RC-0523,CGSRC-ATLAS-0421,docs/implementation/W1_RF01/W1_RF01_IMMEDIATE_RISK_ESCALATION_REPORT.md,W1-RF01 Immediate Risk Escalation Report,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
CGP006-CL-0524,CGP005-RC-0524,CGSRC-ATLAS-0422,docs/implementation/W1_RF01/W1_RF01_INITIAL_DEPENDENCY_MAP.md,W1-RF01 Initial Dependency Map,ES-CG-00,ES-CG-00;ES-CG-01;ES-CG-13,REFERENCE_CORPUS_INDEXED_NOT_NORMATIVE,REFERENCE_ONLY_NON_NORMATIVE,BACKGROUND_NAVIGATION_ONLY_NOT_NORMATIVE,PROHIBITED,NOT_PROMOTED
